deaths_c19,deaths_flu,deaths_pna,deaths_c19_and_pna,deaths_c19_pna_or_flu,deaths_total
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
5543,136,4725,2805,7590,56931
5,5,11,,17,621
24,5,22,10,37,1012
67,5,60,35,94,1367
193,5,134,95,238,2032
902,19,752,491,1182,8272
1275,29,1141,734,1708,11698
1555,41,1407,817,2183,15269
1521,36,1198,621,2131,16660
3198,68,3177,2090,4347,13862
5,0,5,,5,279
18,0,18,10,26,188
42,5,39,27,56,313
149,5,110,84,179,620
682,10,626,448,870,2676
920,12,882,617,1196,3507
903,25,967,599,1293,3866
481,15,528,304,718,2413
115,5,103,38,188,1937
5,5,5,,5,94
5,5,0,0,5,73
5,0,5,,11,106
5,0,5,,10,145
31,5,20,,44,398
31,5,21,10,45,439
29,5,29,12,47,441
5,5,19,,24,241
0,0,0,0,0,46
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,11
0,0,0,0,0,5
0,0,0,0,0,5
931,35,646,311,1299,23556
5,0,5,0,5,163
5,0,5,0,5,395
14,0,11,,22,556
27,5,16,,37,869
139,5,72,26,193,3749
184,5,132,67,256,5378
265,5,176,88,360,6467
298,10,232,119,420,5979
188,5,183,92,285,2106
0,0,0,0,0,5
0,0,0,0,0,5
5,0,5,,5,20
5,0,0,0,5,28
10,0,5,,14,223
26,0,34,12,48,436
64,5,60,37,91,635
84,5,83,41,128,761
1043,17,559,253,1365,12271
0,0,0,0,0,0
0,0,0,0,0,5
5,0,5,0,5,20
5,0,0,0,5,38
27,0,23,,43,540
109,5,62,26,149,1444
270,5,154,73,355,3408
633,5,319,147,813,6819
68,5,57,21,106,3153
0,5,0,0,5,81
0,0,0,0,0,350
5,0,0,0,5,346
5,0,5,,5,327
13,0,5,,18,680
5,5,10,,14,483
24,0,21,,37,446
19,0,17,,28,440
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
38315,583,38397,19743,57516,404564
40,14,97,15,136,4016
209,5,207,102,320,7533
591,12,503,280,826,10333
1347,20,1106,651,1820,15639
6097,100,6081,3403,8870,65297
8245,98,8588,4655,12270,80687
9937,142,10626,5413,15286,97717
11849,191,11189,5224,17988,123342
24857,378,29021,16197,38030,125437
23,5,39,,62,2246
131,5,163,83,217,1287
406,5,412,246,577,2570
965,16,925,580,1324,5059
4637,81,5175,3080,6808,23378
6319,71,7190,4153,9422,30045
6781,101,8247,4488,10635,32904
5595,91,6870,3560,8985,27948
1589,30,1205,496,2327,28652
15,5,39,,51,964
32,0,14,,40,1940
66,5,37,18,87,1947
128,0,58,28,158,2182
409,5,235,113,536,6570
349,5,261,120,498,5744
331,5,293,124,504,5232
259,5,268,79,453,4073
33,0,13,,39,884
0,0,0,0,0,21
5,0,0,0,5,135
5,0,0,0,5,121
5,0,5,,5,85
5,0,5,,14,236
5,0,5,,5,138
5,0,5,,5,79
5,0,5,,5,69
3560,61,2824,933,5511,135265
5,5,15,0,18,511
36,0,25,11,50,2004
97,5,35,12,123,3270
187,5,87,29,248,5677
655,5,336,110,890,24462
645,12,466,133,990,28828
788,12,710,244,1266,32176
1150,21,1150,394,1926,38337
915,16,1171,431,1670,15834
0,0,5,0,5,5
0,0,5,0,5,27
5,0,5,,5,129
10,0,5,,16,328
59,5,91,25,127,2211
148,5,200,72,278,3457
276,5,373,141,514,4518
419,5,492,189,727,5160
6337,84,3541,1466,8493,69901
0,0,0,0,0,5
5,0,5,,5,44
5,0,5,0,5,147
14,0,11,,22,406
262,5,183,57,391,4621
690,5,411,157,948,9688
1555,19,880,368,2086,18103
3811,58,2048,880,5034,36889
1024,14,622,213,1446,28590
0,5,5,0,5,267
5,0,5,,5,2096
16,5,5,,24,2149
37,5,15,,46,1902
66,0,54,16,104,3818
86,0,58,18,126,2787
202,0,122,47,277,4705
611,10,359,121,858,10866
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
26534,507,26541,13822,39727,255099
53,12,71,15,120,2924
120,5,143,63,205,5058
330,11,337,174,504,6979
862,20,899,524,1256,10536
4306,97,4759,2603,6550,43036
5972,105,6535,3496,9107,53889
7250,139,7362,3860,10883,63496
7641,118,6435,3087,11102,69181
15995,352,19673,11145,24851,79266
22,5,41,,62,1589
67,5,99,47,123,975
223,5,259,146,343,1809
635,16,728,458,921,3476
3275,77,3951,2312,4983,16289
4338,81,5401,3107,6705,20243
4557,97,5515,3116,7047,20569
2878,63,3679,1951,4667,14316
626,23,534,220,960,10935
16,5,12,,29,487
12,0,10,,19,651
23,5,19,,36,774
51,5,39,21,70,919
155,5,119,51,226,2545
146,5,121,50,221,2414
136,5,123,54,212,1952
87,5,91,32,147,1193
5,0,5,,5,204
5,0,0,0,5,11
0,0,0,0,0,25
0,0,0,0,0,15
5,0,0,0,5,22
5,0,5,,5,55
0,0,5,0,5,43
5,0,5,0,5,23
5,0,0,0,5,10
2572,50,2190,802,4007,85118
10,5,13,,22,542
27,5,26,12,42,1609
60,5,40,17,84,2449
141,5,92,37,197,3952
515,10,398,145,777,16847
552,5,454,153,861,19591
609,12,571,212,980,20913
658,14,596,223,1044,19215
451,14,767,271,961,9383
0,0,0,0,0,5
0,0,5,0,5,25
5,0,5,0,5,71
5,5,5,0,5,216
49,5,84,30,105,1334
86,5,160,44,206,2143
146,5,247,95,302,2835
166,5,267,102,334,2750
6504,61,3060,1259,8363,56471
5,0,5,,5,5
5,0,5,0,5,32
5,0,5,0,11,119
17,0,20,,33,320
251,5,155,51,358,3230
784,5,334,110,1013,7705
1713,17,824,349,2203,15503
3730,36,1718,744,4739,29557
379,5,314,124,576,13701
5,0,5,,5,280
12,0,5,,15,1738
16,5,12,,26,1738
15,0,14,,25,1626
58,5,51,13,98,2729
66,5,64,32,100,1749
88,5,81,34,137,1701
121,0,84,35,170,2140
0,0,0,0,0,21
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
10898,312,9346,4032,16508,113547
12,5,21,0,40,939
37,5,31,11,59,1405
121,5,73,37,159,2050
271,5,218,118,377,3492
1501,43,1330,653,2217,16140
2061,55,1962,910,3163,21973
2895,80,2510,1091,4391,28309
4000,115,3201,1212,6102,39239
5600,141,5989,2959,8759,30034
5,5,5,0,15,453
29,5,24,10,43,277
78,5,56,33,102,559
182,5,170,104,251,1083
1075,24,1035,572,1558,5439
1409,32,1478,762,2154,7170
1562,40,1647,813,2434,7803
1260,36,1572,665,2202,7250
330,14,246,81,508,5920
5,5,10,0,18,198
5,5,5,,5,203
16,0,5,,21,301
29,5,10,,35,455
88,0,53,16,125,1424
71,5,53,23,101,1379
71,5,52,16,112,1187
46,5,59,18,91,773
5,5,5,,5,123
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,5,0,5,11
5,5,5,,5,32
0,0,0,0,0,24
5,0,0,0,5,21
5,0,5,,5,16
970,46,826,217,1624,31904
5,5,5,0,5,182
5,5,5,0,5,466
21,5,5,,29,725
50,5,26,,69,1325
194,12,121,37,290,6072
197,10,172,42,336,7647
222,10,234,54,412,7919
281,5,257,74,473,7568
327,27,617,112,858,9148
0,0,5,0,5,5
0,0,0,0,0,5
5,0,0,0,5,54
5,5,5,,5,152
18,5,53,,66,1156
50,5,104,12,150,1821
112,5,176,41,252,2673
145,5,278,50,382,3280
3540,79,1583,638,4563,31909
0,0,0,0,0,5
0,0,5,0,5,11
5,0,5,0,5,23
5,0,5,0,11,92
106,5,56,15,149,1186
326,5,148,69,409,3427
899,18,379,162,1134,8029
2199,55,995,392,2856,19136
126,5,81,23,188,4507
0,0,0,0,0,92
5,0,0,0,5,435
5,0,0,0,5,379
5,0,5,0,5,374
18,5,11,,26,829
5,0,5,,13,505
27,5,22,,45,677
68,5,39,12,97,1216
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
10040,299,8991,4457,14857,102179
13,5,21,,35,1081
56,5,45,25,80,1844
141,5,125,68,203,2508
392,14,275,171,509,3860
1594,44,1431,813,2255,15664
2116,62,2028,1048,3154,20545
2639,78,2447,1216,3941,24797
3089,88,2619,1113,4680,31880
5993,172,6271,3449,8977,29131
5,5,5,0,5,482
36,5,34,23,49,340
98,5,96,56,139,644
281,12,212,148,356,1281
1214,31,1165,715,1695,5582
1545,40,1617,907,2292,7086
1620,43,1738,941,2456,7465
1196,41,1405,659,1981,6251
282,12,226,90,430,4236
5,5,5,,14,169
5,0,0,0,5,210
13,5,5,,16,248
31,0,16,,38,337
73,5,56,27,105,965
62,5,55,18,103,963
52,0,45,17,80,791
40,5,40,13,70,553
5,0,0,0,5,90
0,0,0,0,0,12
0,0,0,0,0,14
0,0,0,0,0,17
0,0,0,0,0,10
0,0,0,0,0,15
5,0,0,0,5,11
0,0,0,0,0,5
5,0,0,0,5,5
999,43,767,269,1537,32256
5,5,5,0,11,272
15,5,5,,23,655
23,5,17,,38,960
72,5,37,12,99,1453
187,5,120,46,269,6184
202,5,162,56,317,7610
233,5,193,72,360,7691
265,10,222,76,420,7431
206,20,381,84,522,5002
0,0,0,0,0,5
0,0,5,0,5,5
0,0,5,0,5,55
0,0,5,0,5,119
20,0,26,,41,677
36,5,66,18,86,1142
71,10,125,25,181,1439
79,5,160,36,210,1562
2414,50,1246,534,3175,26047
0,0,0,0,0,0
5,0,0,0,5,5
5,0,5,,5,19
5,0,5,,5,84
83,5,50,17,117,1191
248,5,113,45,322,2975
625,17,323,156,808,6662
1453,26,756,314,1921,15109
144,5,100,31,214,5417
5,0,5,,5,144
0,0,5,0,5,612
5,0,5,,5,565
5,0,5,,5,576
17,0,14,,28,1050
22,0,15,,33,758
38,5,23,,56,745
55,5,36,15,77,967
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
19858,493,22168,10133,32329,188950
20,5,31,,57,1707
99,5,93,37,162,3501
270,5,275,133,420,5912
700,22,774,386,1110,9425
3611,103,4229,2033,5897,36341
4812,120,5791,2742,7968,42325
5516,116,6378,2881,9114,47126
4830,108,4597,1919,7601,42613
12921,351,17466,8519,22175,65581
11,5,22,,36,803
61,5,75,35,105,640
201,5,234,121,319,1521
534,18,673,354,871,3168
2828,75,3702,1880,4714,13988
3665,88,4897,2469,6170,17247
3496,83,4892,2342,6118,17027
2125,72,2971,1316,3842,11187
763,21,566,210,1140,13997
5,5,5,0,16,415
15,5,5,,23,639
23,5,15,,33,910
64,0,37,19,82,1355
202,5,119,49,279,3670
175,5,126,43,261,3083
169,5,160,57,276,2591
109,5,95,35,170,1334
5,0,5,,5,256
0,0,0,0,0,12
0,0,0,0,0,21
5,0,5,0,5,39
0,0,0,0,0,45
5,0,5,,5,59
0,0,0,0,0,37
5,0,0,0,5,25
0,0,0,0,0,18
2410,63,1676,610,3534,61577
5,0,5,0,5,314
17,5,5,,24,1036
36,5,12,,46,1988
84,5,36,,116,3185
359,13,215,56,530,12902
493,14,350,120,737,14179
725,15,544,213,1069,15168
693,14,510,208,1007,12805
835,35,936,249,1553,13785
0,0,0,0,0,5
5,0,5,0,5,36
5,0,5,,11,112
10,0,20,,25,366
96,5,105,27,179,2399
166,10,206,47,334,3330
257,5,303,81,487,3941
302,11,292,88,515,3598
2711,20,1369,481,3615,24701
0,0,0,0,0,5
0,0,0,0,0,5
5,0,5,0,5,31
5,0,5,0,5,127
101,5,72,17,157,1408
285,5,189,53,424,3347
803,5,415,158,1064,7255
1520,5,686,253,1961,12527
212,5,151,61,304,9038
0,0,0,0,0,159
5,0,5,0,5,1124
5,0,5,,5,1311
5,0,5,0,5,1179
24,5,15,,37,1915
28,0,23,10,41,1098
62,0,62,28,96,1111
81,5,43,19,106,1141
5,5,5,,5,15
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,5,0,0,5,5
5,0,5,,5,5
0,0,0,0,0,5
17464,223,15016,8795,23892,179124
38,5,81,11,115,2412
137,5,122,64,199,4240
375,10,298,187,496,6401
828,11,582,404,1017,9320
3538,59,3019,1883,4725,34267
4331,50,3813,2329,5860,39481
4615,46,3992,2316,6336,42434
3602,35,3109,1601,5144,40569
12417,157,11373,7143,16791,54261
21,5,41,,61,1196
99,5,87,54,134,806
281,5,229,161,356,1610
631,5,444,329,753,2824
2835,46,2476,1648,3701,12104
3436,32,3088,2012,4541,14102
3275,33,3031,1883,4456,13290
1839,26,1977,1052,2789,8329
822,18,712,335,1217,11957
10,5,26,,37,529
13,5,13,,21,695
33,5,21,,46,803
51,5,31,16,67,1033
188,5,144,76,262,2819
187,5,172,80,283,2546
203,5,182,86,300,2156
137,0,123,59,201,1376
5,0,5,,5,135
0,0,0,0,0,5
0,0,0,0,0,21
0,0,0,0,0,17
5,0,0,0,5,22
5,0,5,0,5,27
0,0,0,0,0,21
5,0,5,,5,13
0,0,0,0,0,5
1723,32,1204,473,2484,66701
5,0,13,,16,390
19,0,12,,29,1060
47,5,29,12,66,2168
113,5,84,50,150,3432
325,5,220,89,462,13222
322,12,236,89,480,14856
420,5,287,112,602,15869
471,5,323,116,679,15704
473,5,448,222,705,9015
0,0,0,0,0,5
0,0,5,0,5,19
5,0,5,,5,82
5,0,5,,5,233
42,5,45,16,72,1540
84,5,87,38,134,2252
140,5,131,63,209,2568
202,5,176,103,278,2318
1820,5,1119,563,2384,25151
0,0,0,0,0,5
5,0,5,0,5,14
5,0,5,0,5,75
5,0,5,,12,195
109,0,101,43,167,1969
274,0,204,101,377,4247
536,5,333,161,711,7237
890,5,471,256,1110,11413
206,5,156,58,305,11904
5,0,5,,5,287
5,5,5,,10,1625
11,0,15,,22,1646
20,0,12,,26,1581
38,0,31,11,58,2586
28,5,26,,45,1457
40,0,26,10,56,1301
63,0,39,15,87,1421
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
3151,136,3838,839,6282,55319
5,5,5,,12,386
5,5,12,,20,685
31,5,31,,60,1324
88,5,76,27,139,1902
444,14,515,130,843,8351
642,19,809,218,1252,10972
928,39,1155,253,1866,14252
1005,51,1235,200,2090,17447
1654,73,2445,638,3532,13110
5,5,5,,5,214
5,5,5,,11,92
21,5,25,,42,249
57,5,63,21,101,442
337,10,397,118,626,2337
427,12,602,188,853,3106
471,19,751,192,1048,3696
333,22,598,109,843,2974
80,5,95,15,168,1793
5,0,5,,5,49
0,0,5,0,5,40
5,5,5,0,5,77
10,0,5,,12,119
14,5,12,,28,388
14,0,26,,37,424
23,5,27,,48,396
15,5,23,,36,300
5,0,5,0,5,30
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
5,0,0,0,5,5
5,0,5,0,5,5
0,0,0,0,0,5
0,0,0,0,0,5
350,10,476,71,765,20390
5,5,5,0,5,79
5,0,5,0,5,264
5,0,5,0,5,602
15,0,5,,20,867
62,0,62,,116,3714
64,5,80,13,133,4496
100,5,144,25,220,5074
101,5,175,23,259,5294
118,11,233,26,336,5586
0,0,0,0,0,5
0,0,0,0,0,10
0,0,5,0,5,36
5,0,0,0,5,91
5,0,17,,23,803
24,5,47,,69,1276
36,5,75,,107,1588
49,5,93,12,134,1780
908,30,544,84,1397,11223
0,0,0,0,0,0
0,0,5,0,5,5
0,0,0,0,0,5
5,0,5,,5,25
16,5,23,,39,349
107,5,44,,143,1197
287,11,149,22,424,3090
496,17,326,51,788,6555
36,5,43,,77,3161
0,0,0,0,0,39
0,0,5,0,5,277
5,5,0,0,5,354
5,0,5,,5,356
5,0,5,,5,749
5,5,5,0,15,461
11,5,5,,19,398
5,0,19,,27,527
5,0,5,0,5,26
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
5,0,5,0,5,11
17855,322,17230,7175,28189,189085
28,5,25,,60,1886
101,5,106,35,173,3789
275,12,244,102,429,5769
638,11,504,247,904,7748
2966,61,2687,1271,4429,31528
3785,56,3820,1645,6012,37262
4718,79,4764,1983,7572,45405
5344,94,5080,1891,8610,55698
10249,197,11209,5309,16318,49543
13,5,5,,22,1056
54,0,71,27,98,628
177,5,180,90,275,1179
457,5,389,218,633,2199
2200,43,2112,1118,3226,9811
2635,37,2795,1368,4097,11951
2743,52,3213,1464,4538,12929
1970,49,2441,1023,3429,9790
680,23,519,111,1110,12583
13,5,5,0,25,452
5,5,5,0,13,762
29,5,17,,44,899
45,0,19,,59,928
155,5,75,21,212,2826
132,5,119,19,237,2505
173,5,127,32,273,2331
125,5,150,31,247,1880
5,0,5,,17,197
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
5,0,5,0,5,5
5,0,0,0,5,46
5,0,5,0,5,40
5,0,5,0,5,43
5,0,5,,5,45
1641,35,1274,329,2616,61320
5,5,5,0,12,245
31,0,18,,45,1000
47,5,31,,74,1924
95,5,51,15,134,2746
309,5,164,44,433,11529
291,5,191,46,441,12577
348,5,302,78,577,14371
518,10,509,135,900,16928
1549,33,2214,730,3063,19683
0,0,0,0,0,5
0,0,5,0,5,45
5,0,5,,13,147
13,0,21,,29,407
120,5,217,51,290,2999
297,5,445,137,610,4366
495,5,635,232,906,5378
617,16,885,304,1211,6335
2975,26,1501,553,3943,26208
0,0,0,0,0,0
5,0,0,0,5,15
5,0,5,,5,59
5,0,5,,5,143
127,5,81,27,184,1510
352,5,215,62,507,3744
780,5,376,140,1021,6995
1705,14,823,320,2218,13742
752,5,504,142,1122,19551
0,0,5,0,5,122
5,0,5,,12,1335
11,0,5,0,18,1555
21,5,19,,40,1317
53,5,38,10,82,2807
75,0,54,13,116,2079
178,5,110,37,255,3358
407,5,266,77,598,6978
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
20958,545,19526,8606,32386,216920
23,5,30,,54,1427
66,5,56,23,102,2717
172,14,167,72,281,5214
374,15,325,137,575,6968
2330,68,2347,1100,3638,30684
3719,100,3897,1752,5961,39489
5581,137,5564,2468,8808,53162
8693,201,7140,3049,12967,77259
12294,390,14464,6933,20191,71285
13,5,19,,33,971
41,5,48,21,70,605
116,5,129,59,193,1326
265,5,279,127,424,2298
1827,50,2047,1000,2920,11800
2796,85,3322,1590,4610,16054
3604,102,4291,2060,5932,19290
3632,130,4329,2072,6009,18941
686,27,552,152,1109,14788
5,0,5,,13,163
10,0,5,,12,437
22,5,14,,33,791
43,5,20,,60,952
143,5,87,35,199,3295
149,5,94,28,222,3188
150,5,162,42,275,3255
162,5,165,33,295,2707
30,5,12,,42,1979
5,5,5,0,5,104
0,5,5,0,5,240
5,0,5,0,5,406
5,0,5,0,5,350
15,0,5,,16,510
5,0,0,0,5,190
5,0,5,,5,97
5,0,5,0,5,82
1410,42,1324,316,2459,64631
5,0,5,0,5,129
12,0,5,,14,788
25,5,14,,39,1769
46,5,14,,59,2320
192,5,101,31,271,10643
210,5,182,43,353,12338
279,5,311,63,533,15048
644,17,698,171,1187,21596
249,20,480,90,657,10124
0,0,5,0,5,5
0,0,5,0,5,14
0,0,5,0,5,67
5,0,5,0,5,179
11,5,29,,39,1332
38,5,70,10,100,2051
77,5,160,38,206,2818
121,10,214,40,303,3659
5660,52,2408,1024,7091,40609
0,0,0,0,0,5
5,0,0,0,5,5
5,0,5,,5,17
5,0,0,0,5,88
126,5,64,28,163,1620
488,5,209,74,625,4487
1343,14,579,246,1690,10232
3695,35,1555,675,4605,24157
629,12,286,89,837,13502
0,0,5,0,5,54
5,0,0,0,5,627
5,0,5,,5,838
10,5,5,,17,781
16,0,17,,30,1484
35,0,20,,48,1180
127,5,59,18,170,2422
435,5,176,58,561,6116
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,5
36576,665,34908,18294,53814,372925
46,17,75,10,126,3637
202,5,220,101,325,5780
518,16,484,247,769,9197
1290,22,1118,674,1754,13931
6242,121,6013,3403,8967,60852
8484,165,8734,4723,12648,78245
9725,174,9498,5017,14368,92056
10069,146,8766,4119,14857,109227
24361,466,27259,15424,36633,112569
20,5,31,,50,1882
131,5,153,81,207,1074
364,14,363,215,524,2231
941,16,878,573,1261,4393
4862,100,5110,3069,6997,21727
6607,131,7415,4285,9857,28913
6689,125,7567,4263,10110,29423
4747,72,5742,2933,7627,22926
1609,40,1518,615,2550,22492
12,5,26,,41,685
18,0,16,,28,790
36,0,33,11,58,1063
85,5,67,27,127,1486
316,5,263,109,476,4881
333,5,349,126,564,5076
429,5,411,178,670,4736
380,5,353,155,586,3775
17,0,11,,27,757
5,0,5,0,5,69
0,0,0,0,0,80
5,0,5,0,5,102
5,0,5,0,5,90
5,0,5,,5,196
5,0,5,0,5,113
5,0,0,0,5,75
5,0,5,0,5,32
4452,79,2865,1100,6289,140655
11,5,15,,28,641
44,0,41,11,74,2149
103,5,66,17,154,3905
216,5,125,58,286,5827
780,12,445,170,1067,26218
826,15,546,189,1197,31337
1024,17,713,278,1475,34162
1448,24,914,375,2008,36416
1266,17,746,222,1807,29057
0,0,0,0,0,5
0,0,5,0,5,24
5,0,5,,5,84
5,0,5,,5,252
41,0,33,,68,1979
113,5,68,19,165,3915
311,5,200,58,459,7645
797,5,439,137,1107,15155
4531,56,2184,803,5965,54530
0,0,0,0,0,0
5,0,5,,5,28
5,0,5,,5,94
22,0,20,,34,320
182,5,110,30,263,3017
533,5,293,73,761,7191
1201,14,542,216,1539,14587
2586,33,1212,474,3356,29293
339,5,324,129,541,12818
5,5,5,0,5,356
5,0,5,,11,1631
10,0,13,,21,1710
20,0,23,,36,1554
56,5,46,18,86,2822
69,0,62,31,100,1694
68,5,65,24,112,1426
110,5,105,45,171,1625
5,0,5,0,5,47
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,5,0,5,12
5,0,0,0,5,5
0,0,0,0,0,5
0,0,0,0,0,5
15052,375,13525,5541,23395,169997
26,5,62,,88,1804
64,5,60,12,115,2681
185,14,160,68,290,4043
375,11,344,148,582,5547
2009,64,1809,883,2998,23875
2725,73,2773,1207,4360,31631
4003,93,3767,1545,6315,42025
5665,110,4550,1672,8647,58391
7476,223,8568,4032,12224,44917
11,5,33,,42,1064
35,5,36,,65,508
119,11,97,50,177,981
247,5,246,119,381,1696
1456,41,1371,756,2111,8004
1851,54,2098,1021,2979,10634
2110,58,2525,1153,3537,11751
1647,49,2162,923,2932,10279
307,14,271,86,506,6285
5,5,12,,20,232
5,0,5,,11,296
15,5,14,,26,379
22,0,10,,27,405
79,5,48,22,109,1395
60,5,56,12,105,1322
62,5,55,18,104,1290
53,0,72,21,104,966
12,0,5,,14,157
5,0,5,0,5,11
0,0,0,0,0,10
0,0,0,0,0,5
0,0,0,0,0,13
5,0,5,,5,31
5,0,0,0,5,32
5,0,0,0,5,29
5,0,5,,5,22
1867,53,1674,460,3133,56613
5,5,13,0,19,334
17,5,13,,28,989
46,5,37,12,72,1726
89,5,71,21,143,2438
306,14,253,64,509,10563
312,5,288,69,537,12325
419,5,426,114,739,13576
673,17,573,177,1086,14662
132,5,225,42,320,5041
0,0,0,0,0,5
5,0,5,,5,11
0,0,5,0,5,23
0,0,0,0,0,63
13,0,14,,23,562
15,5,37,,51,1069
34,5,60,15,80,1452
69,5,112,19,164,1855
4999,73,2574,866,6776,48395
0,0,0,0,0,0
0,0,0,0,0,5
0,0,5,0,5,41
5,0,5,0,10,148
123,5,99,30,196,1766
451,10,267,98,629,5032
1311,19,644,231,1743,12509
3108,40,1556,507,4194,28890
257,5,205,53,416,8397
0,5,5,0,5,152
5,5,5,0,5,841
5,0,5,,10,850
11,0,13,,21,763
29,5,22,,46,1508
32,0,27,,55,1192
63,5,55,14,106,1389
114,5,74,24,166,1702
5,0,5,0,5,192
0,0,5,0,5,5
0,0,5,0,5,17
0,0,0,0,0,34
0,0,0,0,0,21
0,0,0,0,0,46
5,0,0,0,5,25
5,0,5,0,5,29
0,0,0,0,0,15
14680,252,14865,7400,22362,126582
5,5,26,,35,1645
108,5,95,49,156,2683
350,12,282,176,467,3806
741,19,638,364,1030,6463
2978,70,3071,1634,4479,24707
3655,56,3859,1967,5595,28837
3828,55,3928,1912,5891,30757
3012,35,2966,1296,4709,27684
9972,170,11939,6267,15791,41327
5,5,15,,19,691
77,5,77,42,113,412
250,5,221,154,325,996
530,16,539,317,765,2088
2311,48,2645,1481,3518,9156
2713,36,3250,1729,4265,10780
2609,38,3173,1622,4193,10486
1479,20,2019,921,2593,6718
876,20,637,255,1277,11052
5,5,5,,10,448
17,5,10,,25,493
37,0,25,11,51,597
85,5,51,29,108,998
192,5,111,46,265,2729
220,5,164,68,318,2563
189,5,141,51,283,1980
132,5,129,46,217,1244
15,5,5,,18,270
0,0,0,0,0,24
5,0,0,0,5,19
0,0,0,0,0,25
0,5,0,0,5,26
5,0,5,,10,61
5,0,5,0,5,67
0,0,0,0,0,33
5,0,5,,5,15
1558,41,944,319,2220,43991
5,0,5,0,5,222
10,0,5,,14,597
57,5,25,10,75,1081
104,5,37,16,125,2069
303,11,155,51,418,8860
337,15,216,72,495,10357
374,5,230,78,534,10984
372,5,269,89,553,9821
334,5,407,147,597,5425
0,0,0,0,0,5
5,0,0,0,5,17
0,0,5,0,5,40
5,0,5,0,5,129
42,0,57,22,77,872
67,0,74,29,112,1253
120,5,133,50,203,1682
102,5,134,46,193,1428
1723,12,823,363,2191,15686
0,0,0,0,0,0
0,0,0,0,0,14
5,0,5,0,5,32
11,0,5,0,14,113
86,5,78,24,142,1166
270,5,137,61,346,2570
491,5,222,99,615,4523
864,5,381,179,1071,7268
202,5,110,46,268,8830
0,0,0,0,0,256
5,0,5,,5,1130
5,0,5,,5,1035
5,0,5,,10,1040
35,0,22,,49,1863
44,5,17,,54,1247
45,5,29,12,63,1069
62,0,33,14,81,1190
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
23087,565,21751,10944,34414,247431
38,16,71,14,110,2972
130,5,110,51,198,4964
313,14,300,156,470,6800
827,26,702,403,1149,9960
4010,102,3784,2117,5773,42528
5161,118,5160,2675,7749,51985
6158,142,6113,3072,9331,61435
6450,138,5511,2456,9634,66787
14991,370,16555,8987,22902,75895
23,5,34,,56,1662
87,5,77,41,130,890
227,5,228,136,327,1687
620,18,577,366,847,3232
3233,82,3210,1935,4585,15538
3966,78,4366,2373,6026,19038
4056,97,4748,2542,6351,19586
2779,72,3315,1586,4580,14262
