group,year,month,hhs_region,state,place_of_death,age_group,deaths_c19,deaths_flu,deaths_pna,deaths_c19_and_pna,deaths_c19_pna_or_flu,deaths_total
By Month,2021,5,4,North Carolina,Total - All Places of Death,75-84 years,115,0,169,67,217,2193
By Month,2021,5,4,North Carolina,Total - All Places of Death,85 years and over,77,0,139,46,170,2167
By Month,2021,6,4,North Carolina,Total - All Places of Death,All Ages,264,0,536,144,656,8340
By Month,2021,6,4,North Carolina,Total - All Places of Death,0-17 years,5,0,5,0,5,116
By Month,2021,6,4,North Carolina,Total - All Places of Death,18-29 years,5,0,5,0,5,234
By Month,2021,6,4,North Carolina,Total - All Places of Death,30-39 years,5,0,10,5,12,289
By Month,2021,6,4,North Carolina,Total - All Places of Death,40-49 years,27,0,23,12,38,398
By Month,2021,6,4,North Carolina,Total - All Places of Death,50-64 years,72,0,110,40,142,1552
By Month,2021,6,4,North Carolina,Total - All Places of Death,65-74 years,69,0,132,38,163,1737
By Month,2021,6,4,North Carolina,Total - All Places of Death,75-84 years,58,0,142,34,166,1960
By Month,2021,6,4,North Carolina,Total - All Places of Death,85 years and over,29,0,115,15,129,2054
By Month,2021,7,4,North Carolina,Total - All Places of Death,All Ages,319,0,562,170,711,8814
By Month,2021,7,4,North Carolina,Total - All Places of Death,0-17 years,0,0,5,0,5,115
By Month,2021,7,4,North Carolina,Total - All Places of Death,18-29 years,5,0,5,0,5,228
By Month,2021,7,4,North Carolina,Total - All Places of Death,30-39 years,11,0,10,5,18,318
By Month,2021,7,4,North Carolina,Total - All Places of Death,40-49 years,30,0,30,18,42,431
By Month,2021,7,4,North Carolina,Total - All Places of Death,50-64 years,84,0,105,50,139,1574
By Month,2021,7,4,North Carolina,Total - All Places of Death,65-74 years,74,0,147,39,182,1865
By Month,2021,7,4,North Carolina,Total - All Places of Death,75-84 years,61,0,141,38,164,2094
By Month,2021,7,4,North Carolina,Total - All Places of Death,85 years and over,57,0,124,22,159,2189
By Month,2021,8,4,North Carolina,Total - All Places of Death,All Ages,1640,5,1491,1047,2087,10502
By Month,2021,8,4,North Carolina,Total - All Places of Death,0-17 years,5,0,5,5,5,102
By Month,2021,8,4,North Carolina,Total - All Places of Death,18-29 years,19,0,14,13,20,237
By Month,2021,8,4,North Carolina,Total - All Places of Death,30-39 years,56,0,43,32,67,359
By Month,2021,8,4,North Carolina,Total - All Places of Death,40-49 years,135,0,92,80,147,558
By Month,2021,8,4,North Carolina,Total - All Places of Death,50-64 years,483,5,369,296,557,2084
By Month,2021,8,4,North Carolina,Total - All Places of Death,65-74 years,400,5,373,275,499,2286
By Month,2021,8,4,North Carolina,Total - All Places of Death,75-84 years,333,5,355,225,464,2468
By Month,2021,8,4,North Carolina,Total - All Places of Death,85 years and over,212,0,242,125,329,2408
By Month,2021,9,4,North Carolina,Total - All Places of Death,All Ages,2652,5,2235,1764,3124,11194
By Month,2021,9,4,North Carolina,Total - All Places of Death,0-17 years,5,0,5,0,5,132
By Month,2021,9,4,North Carolina,Total - All Places of Death,18-29 years,30,0,22,17,35,236
By Month,2021,9,4,North Carolina,Total - All Places of Death,30-39 years,113,0,74,63,124,382
By Month,2021,9,4,North Carolina,Total - All Places of Death,40-49 years,234,5,163,146,252,605
By Month,2021,9,4,North Carolina,Total - All Places of Death,50-64 years,816,0,634,549,901,2353
By Month,2021,9,4,North Carolina,Total - All Places of Death,65-74 years,657,0,560,465,752,2516
By Month,2021,9,4,North Carolina,Total - All Places of Death,75-84 years,495,0,471,352,614,2534
By Month,2021,9,4,North Carolina,Total - All Places of Death,85 years and over,302,5,309,172,439,2436
By Month,2021,10,4,North Carolina,Total - All Places of Death,All Ages,1619,5,1560,1070,2110,10448
By Month,2021,10,4,North Carolina,Total - All Places of Death,0-17 years,5,0,5,5,5,123
By Month,2021,10,4,North Carolina,Total - All Places of Death,18-29 years,20,0,19,15,24,238
By Month,2021,10,4,North Carolina,Total - All Places of Death,30-39 years,54,0,45,39,60,353
By Month,2021,10,4,North Carolina,Total - All Places of Death,40-49 years,114,0,87,71,130,548
By Month,2021,10,4,North Carolina,Total - All Places of Death,50-64 years,528,0,446,375,599,2094
By Month,2021,10,4,North Carolina,Total - All Places of Death,65-74 years,367,0,357,255,469,2160
By Month,2021,10,4,North Carolina,Total - All Places of Death,75-84 years,332,5,351,212,472,2533
By Month,2021,10,4,North Carolina,Total - All Places of Death,85 years and over,200,0,252,101,351,2399
By Month,2021,11,4,North Carolina,Total - All Places of Death,All Ages,680,5,940,428,1194,9500
By Month,2021,11,4,North Carolina,Total - All Places of Death,0-17 years,0,0,5,0,5,108
By Month,2021,11,4,North Carolina,Total - All Places of Death,18-29 years,5,0,5,5,5,183
By Month,2021,11,4,North Carolina,Total - All Places of Death,30-39 years,19,0,17,10,26,282
By Month,2021,11,4,North Carolina,Total - All Places of Death,40-49 years,50,5,43,30,64,413
By Month,2021,11,4,North Carolina,Total - All Places of Death,50-64 years,185,0,227,134,278,1717
By Month,2021,11,4,North Carolina,Total - All Places of Death,65-74 years,181,0,234,118,297,2046
By Month,2021,11,4,North Carolina,Total - All Places of Death,75-84 years,155,0,237,90,302,2367
By Month,2021,11,4,North Carolina,Total - All Places of Death,85 years and over,83,5,176,42,218,2384
By Month,2021,12,4,North Carolina,Total - All Places of Death,All Ages,999,5,1185,616,1573,10487
By Month,2021,12,4,North Carolina,Total - All Places of Death,0-17 years,0,0,5,0,5,126
By Month,2021,12,4,North Carolina,Total - All Places of Death,18-29 years,5,5,5,5,11,236
By Month,2021,12,4,North Carolina,Total - All Places of Death,30-39 years,30,0,23,15,38,304
By Month,2021,12,4,North Carolina,Total - All Places of Death,40-49 years,60,5,50,34,77,495
By Month,2021,12,4,North Carolina,Total - All Places of Death,50-64 years,236,5,243,154,326,1842
By Month,2021,12,4,North Carolina,Total - All Places of Death,65-74 years,230,5,280,147,364,2259
By Month,2021,12,4,North Carolina,Total - All Places of Death,75-84 years,263,5,339,168,435,2632
By Month,2021,12,4,North Carolina,Total - All Places of Death,85 years and over,171,0,242,93,320,2593
By Month,2022,1,4,North Carolina,Total - All Places of Death,All Ages,2493,17,1966,1455,3015,12102
By Month,2022,1,4,North Carolina,Total - All Places of Death,0-17 years,5,0,5,5,5,121
By Month,2022,1,4,North Carolina,Total - All Places of Death,18-29 years,16,0,15,11,20,215
By Month,2022,1,4,North Carolina,Total - All Places of Death,30-39 years,42,0,30,25,47,315
By Month,2022,1,4,North Carolina,Total - All Places of Death,40-49 years,122,0,77,62,137,530
By Month,2022,1,4,North Carolina,Total - All Places of Death,50-64 years,525,5,393,320,599,2199
By Month,2022,1,4,North Carolina,Total - All Places of Death,65-74 years,627,5,549,402,777,2754
By Month,2022,1,4,North Carolina,Total - All Places of Death,75-84 years,617,5,475,347,748,2956
By Month,2022,1,4,North Carolina,Total - All Places of Death,85 years and over,539,5,425,287,681,3012
By Month,2022,2,4,North Carolina,Total - All Places of Death,All Ages,1964,5,1451,1076,2344,9660
By Month,2022,2,4,North Carolina,Total - All Places of Death,0-17 years,5,0,5,5,5,115
By Month,2022,2,4,North Carolina,Total - All Places of Death,18-29 years,5,0,5,5,5,170
By Month,2022,2,4,North Carolina,Total - All Places of Death,30-39 years,26,5,19,12,34,312
By Month,2022,2,4,North Carolina,Total - All Places of Death,40-49 years,60,0,39,29,70,394
By Month,2022,2,4,North Carolina,Total - All Places of Death,50-64 years,396,5,305,243,459,1706
By Month,2022,2,4,North Carolina,Total - All Places of Death,65-74 years,454,5,353,267,542,2034
By Month,2022,2,4,North Carolina,Total - All Places of Death,75-84 years,565,0,427,319,673,2444
By Month,2022,2,4,North Carolina,Total - All Places of Death,85 years and over,453,5,300,199,555,2485
By Month,2022,3,4,North Carolina,Total - All Places of Death,All Ages,598,5,699,293,1010,8797
By Month,2022,3,4,North Carolina,Total - All Places of Death,0-17 years,0,0,5,0,5,123
By Month,2022,3,4,North Carolina,Total - All Places of Death,18-29 years,5,0,5,5,5,192
By Month,2022,3,4,North Carolina,Total - All Places of Death,30-39 years,5,0,5,5,5,253
By Month,2022,3,4,North Carolina,Total - All Places of Death,40-49 years,12,0,15,5,19,406
By Month,2022,3,4,North Carolina,Total - All Places of Death,50-64 years,92,0,123,56,159,1530
By Month,2022,3,4,North Carolina,Total - All Places of Death,65-74 years,169,5,182,83,271,1875
By Month,2022,3,4,North Carolina,Total - All Places of Death,75-84 years,179,5,215,88,309,2239
By Month,2022,3,4,North Carolina,Total - All Places of Death,85 years and over,140,0,157,55,242,2179
By Month,2022,4,4,North Carolina,Total - All Places of Death,All Ages,192,13,475,85,593,8211
By Month,2022,4,4,North Carolina,Total - All Places of Death,0-17 years,5,5,5,0,5,115
By Month,2022,4,4,North Carolina,Total - All Places of Death,18-29 years,0,0,5,0,5,190
By Month,2022,4,4,North Carolina,Total - All Places of Death,30-39 years,5,0,5,5,5,274
By Month,2022,4,4,North Carolina,Total - All Places of Death,40-49 years,5,5,10,5,14,367
By Month,2022,4,4,North Carolina,Total - All Places of Death,50-64 years,31,5,92,12,112,1405
By Month,2022,4,4,North Carolina,Total - All Places of Death,65-74 years,42,5,117,18,143,1708
By Month,2022,4,4,North Carolina,Total - All Places of Death,75-84 years,55,5,145,32,170,2096
By Month,2022,4,4,North Carolina,Total - All Places of Death,85 years and over,55,5,103,19,144,2056
By Month,2022,5,4,North Carolina,Total - All Places of Death,All Ages,243,5,500,71,681,8729
By Month,2022,5,4,North Carolina,Total - All Places of Death,0-17 years,5,0,5,5,5,138
By Month,2022,5,4,North Carolina,Total - All Places of Death,18-29 years,5,0,5,0,5,214
By Month,2022,5,4,North Carolina,Total - All Places of Death,30-39 years,5,0,5,5,11,279
By Month,2022,5,4,North Carolina,Total - All Places of Death,40-49 years,5,0,11,5,15,414
By Month,2022,5,4,North Carolina,Total - All Places of Death,50-64 years,19,5,70,5,88,1483
By Month,2022,5,4,North Carolina,Total - All Places of Death,65-74 years,56,5,113,11,161,1793
By Month,2022,5,4,North Carolina,Total - All Places of Death,75-84 years,70,5,137,26,183,2167
By Month,2022,5,4,North Carolina,Total - All Places of Death,85 years and over,84,5,152,27,211,2241
By Month,2022,6,4,North Carolina,Total - All Places of Death,All Ages,332,5,578,130,784,8712
By Month,2022,6,4,North Carolina,Total - All Places of Death,0-17 years,5,0,5,5,5,112
By Month,2022,6,4,North Carolina,Total - All Places of Death,18-29 years,5,5,5,5,5,211
By Month,2022,6,4,North Carolina,Total - All Places of Death,30-39 years,5,5,11,5,14,293
By Month,2022,6,4,North Carolina,Total - All Places of Death,40-49 years,5,0,15,5,19,404
By Month,2022,6,4,North Carolina,Total - All Places of Death,50-64 years,42,0,89,13,118,1533
By Month,2022,6,4,North Carolina,Total - All Places of Death,65-74 years,55,0,112,27,140,1756
By Month,2022,6,4,North Carolina,Total - All Places of Death,75-84 years,98,0,175,34,239,2238
By Month,2022,6,4,North Carolina,Total - All Places of Death,85 years and over,120,5,170,47,245,2165
By Month,2022,7,4,North Carolina,Total - All Places of Death,All Ages,447,5,597,160,886,8939
By Month,2022,7,4,North Carolina,Total - All Places of Death,0-17 years,5,0,5,0,5,125
By Month,2022,7,4,North Carolina,Total - All Places of Death,18-29 years,5,0,5,0,5,214
By Month,2022,7,4,North Carolina,Total - All Places of Death,30-39 years,5,0,12,5,15,286
By Month,2022,7,4,North Carolina,Total - All Places of Death,40-49 years,11,0,18,5,24,383
By Month,2022,7,4,North Carolina,Total - All Places of Death,50-64 years,56,0,96,21,131,1477
By Month,2022,7,4,North Carolina,Total - All Places of Death,65-74 years,75,0,127,32,170,1803
By Month,2022,7,4,North Carolina,Total - All Places of Death,75-84 years,139,5,190,57,273,2404
By Month,2022,7,4,North Carolina,Total - All Places of Death,85 years and over,158,5,148,44,263,2247
By Month,2022,8,4,North Carolina,Total - All Places of Death,All Ages,491,5,634,166,963,9033
By Month,2022,8,4,North Carolina,Total - All Places of Death,0-17 years,0,0,5,0,5,115
By Month,2022,8,4,North Carolina,Total - All Places of Death,18-29 years,5,0,5,5,5,211
By Month,2022,8,4,North Carolina,Total - All Places of Death,30-39 years,5,0,11,5,13,279
By Month,2022,8,4,North Carolina,Total - All Places of Death,40-49 years,12,0,13,5,21,418
By Month,2022,8,4,North Carolina,Total - All Places of Death,50-64 years,67,5,96,21,145,1495
By Month,2022,8,4,North Carolina,Total - All Places of Death,65-74 years,112,5,146,39,220,1908
By Month,2022,8,4,North Carolina,Total - All Places of Death,75-84 years,126,0,176,38,264,2367
By Month,2022,8,4,North Carolina,Total - All Places of Death,85 years and over,167,0,188,60,295,2240
By Month,2022,9,4,North Carolina,Total - All Places of Death,All Ages,430,5,536,147,820,8878
By Month,2022,9,4,North Carolina,Total - All Places of Death,0-17 years,5,0,5,0,5,121
By Month,2022,9,4,North Carolina,Total - All Places of Death,18-29 years,5,0,5,5,5,212
By Month,2022,9,4,North Carolina,Total - All Places of Death,30-39 years,5,0,5,5,5,287
By Month,2022,9,4,North Carolina,Total - All Places of Death,40-49 years,5,0,16,5,19,379
By Month,2022,9,4,North Carolina,Total - All Places of Death,50-64 years,62,0,77,21,118,1510
By Month,2022,9,4,North Carolina,Total - All Places of Death,65-74 years,84,0,119,31,172,1816
By Month,2022,9,4,North Carolina,Total - All Places of Death,75-84 years,131,5,156,38,250,2327
By Month,2022,9,4,North Carolina,Total - All Places of Death,85 years and over,141,0,159,52,248,2226
By Month,2022,10,4,North Carolina,Total - All Places of Death,All Ages,374,19,620,137,876,9285
By Month,2022,10,4,North Carolina,Total - All Places of Death,0-17 years,5,5,5,5,5,134
By Month,2022,10,4,North Carolina,Total - All Places of Death,18-29 years,5,5,5,0,5,208
By Month,2022,10,4,North Carolina,Total - All Places of Death,30-39 years,5,0,5,0,5,278
By Month,2022,10,4,North Carolina,Total - All Places of Death,40-49 years,5,0,16,5,19,390
By Month,2022,10,4,North Carolina,Total - All Places of Death,50-64 years,40,5,71,14,102,1495
By Month,2022,10,4,North Carolina,Total - All Places of Death,65-74 years,77,5,144,32,193,1987
By Month,2022,10,4,North Carolina,Total - All Places of Death,75-84 years,111,5,207,38,282,2430
By Month,2022,10,4,North Carolina,Total - All Places of Death,85 years and over,133,5,173,50,261,2363
By Month,2022,11,4,North Carolina,Total - All Places of Death,All Ages,326,89,646,116,941,9234
By Month,2022,11,4,North Carolina,Total - All Places of Death,0-17 years,0,0,5,0,5,106
By Month,2022,11,4,North Carolina,Total - All Places of Death,18-29 years,5,5,5,5,5,191
By Month,2022,11,4,North Carolina,Total - All Places of Death,30-39 years,5,5,5,5,11,255
By Month,2022,11,4,North Carolina,Total - All Places of Death,40-49 years,5,5,19,5,28,435
By Month,2022,11,4,North Carolina,Total - All Places of Death,50-64 years,42,18,89,18,130,1533
By Month,2022,11,4,North Carolina,Total - All Places of Death,65-74 years,56,22,141,20,199,1890
By Month,2022,11,4,North Carolina,Total - All Places of Death,75-84 years,96,15,216,35,291,2450
By Month,2022,11,4,North Carolina,Total - All Places of Death,85 years and over,118,25,172,38,275,2374
By Month,2022,12,4,North Carolina,Total - All Places of Death,All Ages,400,139,742,143,1131,10119
By Month,2022,12,4,North Carolina,Total - All Places of Death,0-17 years,5,5,5,0,5,107
By Month,2022,12,4,North Carolina,Total - All Places of Death,18-29 years,5,5,5,0,5,191
By Month,2022,12,4,North Carolina,Total - All Places of Death,30-39 years,5,0,5,5,10,296
By Month,2022,12,4,North Carolina,Total - All Places of Death,40-49 years,10,5,11,5,24,424
By Month,2022,12,4,North Carolina,Total - All Places of Death,50-64 years,43,32,109,15,168,1669
By Month,2022,12,4,North Carolina,Total - All Places of Death,65-74 years,65,23,169,27,229,2085
By Month,2022,12,4,North Carolina,Total - All Places of Death,75-84 years,130,36,225,52,336,2653
