,group,year,month,hhs_region,state,place_of_death,age_group,deaths_c19,deaths_flu,deaths_pna,deaths_c19_and_pna,deaths_c19_pna_or_flu,deaths_total
286,By Month,2021,8,9,Arizona,Total - All Places of Death,75-84 years,143,0,158,83.0,218,1575
287,By Month,2021,8,9,Arizona,Total - All Places of Death,85 years and over,76,0,109,42.0,143,1613
288,By Month,2021,9,9,Arizona,Total - All Places of Death,All Ages,1194,5,1025,746.0,1474,6875
289,By Month,2021,9,9,Arizona,Total - All Places of Death,0-17 years,5,0,5,5.0,5,76
290,By Month,2021,9,9,Arizona,Total - All Places of Death,18-29 years,14,0,10,5.0,18,186
291,By Month,2021,9,9,Arizona,Total - All Places of Death,30-39 years,66,0,51,44.0,73,281
292,By Month,2021,9,9,Arizona,Total - All Places of Death,40-49 years,142,0,98,88.0,152,378
293,By Month,2021,9,9,Arizona,Total - All Places of Death,50-64 years,321,0,243,200.0,364,1205
294,By Month,2021,9,9,Arizona,Total - All Places of Death,65-74 years,301,0,259,194.0,366,1426
295,By Month,2021,9,9,Arizona,Total - All Places of Death,75-84 years,226,0,223,147.0,302,1719
296,By Month,2021,9,9,Arizona,Total - All Places of Death,85 years and over,121,5,139,66.0,195,1604
297,By Month,2021,10,9,Arizona,Total - All Places of Death,All Ages,1125,5,1019,709.0,1436,6887
298,By Month,2021,10,9,Arizona,Total - All Places of Death,0-17 years,5,0,5,5.0,5,68
299,By Month,2021,10,9,Arizona,Total - All Places of Death,18-29 years,18,0,15,13.0,20,172
300,By Month,2021,10,9,Arizona,Total - All Places of Death,30-39 years,51,0,37,33.0,55,241
301,By Month,2021,10,9,Arizona,Total - All Places of Death,40-49 years,84,0,68,54.0,98,369
302,By Month,2021,10,9,Arizona,Total - All Places of Death,50-64 years,325,0,259,214.0,370,1226
303,By Month,2021,10,9,Arizona,Total - All Places of Death,65-74 years,280,5,252,176.0,357,1421
304,By Month,2021,10,9,Arizona,Total - All Places of Death,75-84 years,229,0,242,146.0,325,1718
305,By Month,2021,10,9,Arizona,Total - All Places of Death,85 years and over,136,0,144,72.0,208,1672
306,By Month,2021,11,9,Arizona,Total - All Places of Death,All Ages,1615,0,1301,990.0,1926,7428
307,By Month,2021,11,9,Arizona,Total - All Places of Death,0-17 years,5,0,5,5.0,5,80
308,By Month,2021,11,9,Arizona,Total - All Places of Death,18-29 years,23,0,15,11.0,27,159
309,By Month,2021,11,9,Arizona,Total - All Places of Death,30-39 years,53,0,37,28.0,62,232
310,By Month,2021,11,9,Arizona,Total - All Places of Death,40-49 years,108,0,78,65.0,121,335
311,By Month,2021,11,9,Arizona,Total - All Places of Death,50-64 years,375,0,318,252.0,441,1239
312,By Month,2021,11,9,Arizona,Total - All Places of Death,65-74 years,432,0,343,280.0,495,1609
313,By Month,2021,11,9,Arizona,Total - All Places of Death,75-84 years,381,0,300,223.0,458,1955
314,By Month,2021,11,9,Arizona,Total - All Places of Death,85 years and over,240,0,203,129.0,314,1819
315,By Month,2021,12,9,Arizona,Total - All Places of Death,All Ages,2171,11,1675,1341.0,2514,8488
316,By Month,2021,12,9,Arizona,Total - All Places of Death,0-17 years,5,0,5,5.0,5,72
317,By Month,2021,12,9,Arizona,Total - All Places of Death,18-29 years,31,0,21,20.0,32,191
318,By Month,2021,12,9,Arizona,Total - All Places of Death,30-39 years,76,0,55,46.0,85,291
319,By Month,2021,12,9,Arizona,Total - All Places of Death,40-49 years,130,5,107,87.0,152,412
320,By Month,2021,12,9,Arizona,Total - All Places of Death,50-64 years,549,5,404,341.0,613,1534
321,By Month,2021,12,9,Arizona,Total - All Places of Death,65-74 years,558,5,413,356.0,617,1742
322,By Month,2021,12,9,Arizona,Total - All Places of Death,75-84 years,537,5,428,337.0,629,2208
323,By Month,2021,12,9,Arizona,Total - All Places of Death,85 years and over,288,5,240,152.0,379,2038
324,By Month,2021,1,6,Arkansas,Total - All Places of Death,All Ages,1190,5,793,599.0,1384,4184
325,By Month,2021,1,6,Arkansas,Total - All Places of Death,0-17 years,0,0,5,0.0,5,24
326,By Month,2021,1,6,Arkansas,Total - All Places of Death,18-29 years,5,0,5,5.0,5,63
327,By Month,2021,1,6,Arkansas,Total - All Places of Death,30-39 years,10,0,10,5.0,15,87
328,By Month,2021,1,6,Arkansas,Total - All Places of Death,40-49 years,26,0,20,15.0,31,162
329,By Month,2021,1,6,Arkansas,Total - All Places of Death,50-64 years,181,0,127,95.0,213,747
330,By Month,2021,1,6,Arkansas,Total - All Places of Death,65-74 years,305,0,212,170.0,347,978
331,By Month,2021,1,6,Arkansas,Total - All Places of Death,75-84 years,356,5,228,176.0,408,1097
332,By Month,2021,1,6,Arkansas,Total - All Places of Death,85 years and over,308,0,188,134.0,362,1026
333,By Month,2021,2,6,Arkansas,Total - All Places of Death,All Ages,475,5,427,257.0,648,3222
334,By Month,2021,2,6,Arkansas,Total - All Places of Death,0-17 years,0,0,5,0.0,5,34
335,By Month,2021,2,6,Arkansas,Total - All Places of Death,18-29 years,5,0,5,0.0,5,50
336,By Month,2021,2,6,Arkansas,Total - All Places of Death,30-39 years,5,5,5,5.0,5,87
337,By Month,2021,2,6,Arkansas,Total - All Places of Death,40-49 years,20,0,21,15.0,26,144
338,By Month,2021,2,6,Arkansas,Total - All Places of Death,50-64 years,72,0,71,44.0,99,617
339,By Month,2021,2,6,Arkansas,Total - All Places of Death,65-74 years,127,5,104,62.0,170,684
340,By Month,2021,2,6,Arkansas,Total - All Places of Death,75-84 years,150,5,125,76.0,200,846
341,By Month,2021,2,6,Arkansas,Total - All Places of Death,85 years and over,101,0,101,59.0,143,760
342,By Month,2021,3,6,Arkansas,Total - All Places of Death,All Ages,205,5,240,107.0,339,3046
343,By Month,2021,3,6,Arkansas,Total - All Places of Death,0-17 years,0,0,5,0.0,5,49
344,By Month,2021,3,6,Arkansas,Total - All Places of Death,18-29 years,5,0,0,0.0,5,72
345,By Month,2021,3,6,Arkansas,Total - All Places of Death,30-39 years,5,0,5,5.0,5,85
346,By Month,2021,3,6,Arkansas,Total - All Places of Death,40-49 years,11,0,5,5.0,13,136
347,By Month,2021,3,6,Arkansas,Total - All Places of Death,50-64 years,45,5,51,30.0,67,636
348,By Month,2021,3,6,Arkansas,Total - All Places of Death,65-74 years,60,0,65,29.0,96,681
349,By Month,2021,3,6,Arkansas,Total - All Places of Death,75-84 years,46,0,53,19.0,80,698
350,By Month,2021,3,6,Arkansas,Total - All Places of Death,85 years and over,38,0,57,21.0,74,689
351,By Month,2021,4,6,Arkansas,Total - All Places of Death,All Ages,85,0,168,38.0,215,2775
352,By Month,2021,4,6,Arkansas,Total - All Places of Death,0-17 years,0,0,0,0.0,0,34
353,By Month,2021,4,6,Arkansas,Total - All Places of Death,18-29 years,5,0,5,5.0,5,71
354,By Month,2021,4,6,Arkansas,Total - All Places of Death,30-39 years,5,0,5,5.0,5,82
355,By Month,2021,4,6,Arkansas,Total - All Places of Death,40-49 years,5,0,5,5.0,13,130
356,By Month,2021,4,6,Arkansas,Total - All Places of Death,50-64 years,19,0,32,5.0,42,502
357,By Month,2021,4,6,Arkansas,Total - All Places of Death,65-74 years,23,0,43,12.0,54,669
358,By Month,2021,4,6,Arkansas,Total - All Places of Death,75-84 years,22,0,44,5.0,57,681
359,By Month,2021,4,6,Arkansas,Total - All Places of Death,85 years and over,14,0,38,5.0,47,606
360,By Month,2021,5,6,Arkansas,Total - All Places of Death,All Ages,94,0,199,43.0,250,2983
361,By Month,2021,5,6,Arkansas,Total - All Places of Death,0-17 years,0,0,5,0.0,5,42
362,By Month,2021,5,6,Arkansas,Total - All Places of Death,18-29 years,5,0,5,5.0,5,68
363,By Month,2021,5,6,Arkansas,Total - All Places of Death,30-39 years,5,0,5,5.0,5,105
364,By Month,2021,5,6,Arkansas,Total - All Places of Death,40-49 years,5,0,5,5.0,10,170
365,By Month,2021,5,6,Arkansas,Total - All Places of Death,50-64 years,25,0,38,11.0,52,545
366,By Month,2021,5,6,Arkansas,Total - All Places of Death,65-74 years,23,0,49,14.0,58,645
367,By Month,2021,5,6,Arkansas,Total - All Places of Death,75-84 years,24,0,58,10.0,72,738
368,By Month,2021,5,6,Arkansas,Total - All Places of Death,85 years and over,12,0,34,5.0,42,670
369,By Month,2021,6,6,Arkansas,Total - All Places of Death,All Ages,127,0,206,67.0,266,2875
370,By Month,2021,6,6,Arkansas,Total - All Places of Death,0-17 years,0,0,0,0.0,0,49
371,By Month,2021,6,6,Arkansas,Total - All Places of Death,18-29 years,5,0,5,5.0,5,50
372,By Month,2021,6,6,Arkansas,Total - All Places of Death,30-39 years,5,0,5,5.0,10,105
373,By Month,2021,6,6,Arkansas,Total - All Places of Death,40-49 years,12,0,13,5.0,18,149
374,By Month,2021,6,6,Arkansas,Total - All Places of Death,50-64 years,34,0,45,20.0,59,558
375,By Month,2021,6,6,Arkansas,Total - All Places of Death,65-74 years,36,0,39,17.0,58,642
376,By Month,2021,6,6,Arkansas,Total - All Places of Death,75-84 years,20,0,62,11.0,71,680
377,By Month,2021,6,6,Arkansas,Total - All Places of Death,85 years and over,15,0,41,5.0,49,642
378,By Month,2021,7,6,Arkansas,Total - All Places of Death,All Ages,417,5,370,218.0,569,3289
379,By Month,2021,7,6,Arkansas,Total - All Places of Death,0-17 years,5,0,0,0.0,5,33
380,By Month,2021,7,6,Arkansas,Total - All Places of Death,18-29 years,5,0,5,5.0,5,63
381,By Month,2021,7,6,Arkansas,Total - All Places of Death,30-39 years,12,0,5,5.0,14,98
382,By Month,2021,7,6,Arkansas,Total - All Places of Death,40-49 years,32,0,18,12.0,38,181
383,By Month,2021,7,6,Arkansas,Total - All Places of Death,50-64 years,127,0,101,71.0,157,660
384,By Month,2021,7,6,Arkansas,Total - All Places of Death,65-74 years,94,0,93,56.0,131,745
385,By Month,2021,7,6,Arkansas,Total - All Places of Death,75-84 years,90,5,94,50.0,134,791
386,By Month,2021,7,6,Arkansas,Total - All Places of Death,85 years and over,53,0,52,19.0,86,718
387,By Month,2021,8,6,Arkansas,Total - All Places of Death,All Ages,971,5,700,554.0,1118,3933
388,By Month,2021,8,6,Arkansas,Total - All Places of Death,0-17 years,5,0,0,0.0,5,48
389,By Month,2021,8,6,Arkansas,Total - All Places of Death,18-29 years,13,0,5,5.0,13,53
390,By Month,2021,8,6,Arkansas,Total - All Places of Death,30-39 years,38,0,25,20.0,43,125
391,By Month,2021,8,6,Arkansas,Total - All Places of Death,40-49 years,91,0,58,53.0,96,230
392,By Month,2021,8,6,Arkansas,Total - All Places of Death,50-64 years,268,0,184,158.0,294,819
393,By Month,2021,8,6,Arkansas,Total - All Places of Death,65-74 years,253,5,186,146.0,293,942
394,By Month,2021,8,6,Arkansas,Total - All Places of Death,75-84 years,191,5,146,110.0,228,922
395,By Month,2021,8,6,Arkansas,Total - All Places of Death,85 years and over,116,0,92,58.0,150,794
396,By Month,2021,9,6,Arkansas,Total - All Places of Death,All Ages,760,5,584,435.0,910,3588
397,By Month,2021,9,6,Arkansas,Total - All Places of Death,0-17 years,5,0,5,5.0,5,54
398,By Month,2021,9,6,Arkansas,Total - All Places of Death,18-29 years,17,0,10,5.0,18,70
399,By Month,2021,9,6,Arkansas,Total - All Places of Death,30-39 years,32,0,20,15.0,37,118
400,By Month,2021,9,6,Arkansas,Total - All Places of Death,40-49 years,56,0,39,37.0,58,197
401,By Month,2021,9,6,Arkansas,Total - All Places of Death,50-64 years,233,0,165,143.0,255,793
402,By Month,2021,9,6,Arkansas,Total - All Places of Death,65-74 years,191,0,142,108.0,225,808
403,By Month,2021,9,6,Arkansas,Total - All Places of Death,75-84 years,149,5,134,90.0,194,812
404,By Month,2021,9,6,Arkansas,Total - All Places of Death,85 years and over,80,0,73,32.0,121,736
405,By Month,2021,10,6,Arkansas,Total - All Places of Death,All Ages,416,5,406,243.0,581,3405
406,By Month,2021,10,6,Arkansas,Total - All Places of Death,0-17 years,5,0,5,0.0,5,42
407,By Month,2021,10,6,Arkansas,Total - All Places of Death,18-29 years,5,0,5,5.0,5,85
408,By Month,2021,10,6,Arkansas,Total - All Places of Death,30-39 years,14,0,10,5.0,16,83
409,By Month,2021,10,6,Arkansas,Total - All Places of Death,40-49 years,33,0,24,17.0,40,162
410,By Month,2021,10,6,Arkansas,Total - All Places of Death,50-64 years,112,0,95,71.0,136,638
411,By Month,2021,10,6,Arkansas,Total - All Places of Death,65-74 years,109,0,109,70.0,148,804
412,By Month,2021,10,6,Arkansas,Total - All Places of Death,75-84 years,82,5,98,44.0,138,838
413,By Month,2021,10,6,Arkansas,Total - All Places of Death,85 years and over,58,0,62,29.0,91,753
414,By Month,2021,11,6,Arkansas,Total - All Places of Death,All Ages,234,5,287,115.0,407,3193
415,By Month,2021,11,6,Arkansas,Total - All Places of Death,0-17 years,0,0,0,0.0,0,41
416,By Month,2021,11,6,Arkansas,Total - All Places of Death,18-29 years,5,0,0,0.0,5,60
417,By Month,2021,11,6,Arkansas,Total - All Places of Death,30-39 years,12,0,5,5.0,13,100
418,By Month,2021,11,6,Arkansas,Total - All Places of Death,40-49 years,18,0,18,10.0,26,158
419,By Month,2021,11,6,Arkansas,Total - All Places of Death,50-64 years,56,5,56,29.0,83,593
420,By Month,2021,11,6,Arkansas,Total - All Places of Death,65-74 years,53,0,69,29.0,93,638
421,By Month,2021,11,6,Arkansas,Total - All Places of Death,75-84 years,59,5,73,28.0,105,850
422,By Month,2021,11,6,Arkansas,Total - All Places of Death,85 years and over,35,0,68,17.0,86,753
423,By Month,2021,12,6,Arkansas,Total - All Places of Death,All Ages,362,5,408,194.0,577,3541
424,By Month,2021,12,6,Arkansas,Total - All Places of Death,0-17 years,5,0,0,0.0,5,45
425,By Month,2021,12,6,Arkansas,Total - All Places of Death,18-29 years,5,0,5,5.0,5,74
426,By Month,2021,12,6,Arkansas,Total - All Places of Death,30-39 years,5,0,5,5.0,11,101
427,By Month,2021,12,6,Arkansas,Total - All Places of Death,40-49 years,18,0,16,5.0,26,160
428,By Month,2021,12,6,Arkansas,Total - All Places of Death,50-64 years,86,5,68,44.0,111,637
429,By Month,2021,12,6,Arkansas,Total - All Places of Death,65-74 years,105,0,122,68.0,159,838
430,By Month,2021,12,6,Arkansas,Total - All Places of Death,75-84 years,88,0,113,49.0,152,890
431,By Month,2021,12,6,Arkansas,Total - All Places of Death,85 years and over,54,0,77,20.0,111,796
432,By Month,2021,1,9,California,Total - All Places of Death,All Ages,20065,16,13802,12191.0,21687,48148
433,By Month,2021,1,9,California,Total - All Places of Death,0-17 years,10,5,5,5.0,15,283
434,By Month,2021,1,9,California,Total - All Places of Death,18-29 years,97,0,61,53.0,105,711
435,By Month,2021,1,9,California,Total - All Places of Death,30-39 years,342,0,200,181.0,361,1173
436,By Month,2021,1,9,California,Total - All Places of Death,40-49 years,851,5,549,495.0,906,1955
437,By Month,2021,1,9,California,Total - All Places of Death,50-64 years,4030,5,2867,2597.0,4301,8576
438,By Month,2021,1,9,California,Total - All Places of Death,65-74 years,4557,5,3320,2966.0,4914,9788
439,By Month,2021,1,9,California,Total - All Places of Death,75-84 years,5094,5,3634,3216.0,5517,11420
440,By Month,2021,1,9,California,Total - All Places of Death,85 years and over,5084,5,3164,2680.0,5568,14242
441,By Month,2021,2,9,California,Total - All Places of Death,All Ages,7715,11,6267,4961.0,9029,30047
442,By Month,2021,2,9,California,Total - All Places of Death,0-17 years,5,0,5,5.0,5,218
443,By Month,2021,2,9,California,Total - All Places of Death,18-29 years,38,0,35,23.0,50,541
444,By Month,2021,2,9,California,Total - All Places of Death,30-39 years,112,0,94,67.0,139,823
445,By Month,2021,2,9,California,Total - All Places of Death,40-49 years,324,5,255,220.0,360,1267
446,By Month,2021,2,9,California,Total - All Places of Death,50-64 years,1796,5,1436,1214.0,2018,5344
447,By Month,2021,2,9,California,Total - All Places of Death,65-74 years,2025,5,1594,1336.0,2287,6269
448,By Month,2021,2,9,California,Total - All Places of Death,75-84 years,1788,5,1529,1182.0,2138,6863
449,By Month,2021,2,9,California,Total - All Places of Death,85 years and over,1628,0,1318,918.0,2028,8722
450,By Month,2021,3,9,California,Total - All Places of Death,All Ages,2337,5,2776,1441.0,3675,26792
451,By Month,2021,3,9,California,Total - All Places of Death,0-17 years,5,0,5,5.0,5,255
452,By Month,2021,3,9,California,Total - All Places of Death,18-29 years,18,0,22,5.0,31,598
453,By Month,2021,3,9,California,Total - All Places of Death,30-39 years,41,0,43,27.0,57,818
454,By Month,2021,3,9,California,Total - All Places of Death,40-49 years,127,0,136,80.0,183,1192
455,By Month,2021,3,9,California,Total - All Places of Death,50-64 years,602,5,575,381.0,798,4518
456,By Month,2021,3,9,California,Total - All Places of Death,65-74 years,576,0,690,394.0,872,5195
457,By Month,2021,3,9,California,Total - All Places of Death,75-84 years,542,0,673,335.0,880,6175
458,By Month,2021,3,9,California,Total - All Places of Death,85 years and over,426,5,635,214.0,848,8041
459,By Month,2021,4,9,California,Total - All Places of Death,All Ages,1008,5,1719,552.0,2176,23276
460,By Month,2021,4,9,California,Total - All Places of Death,0-17 years,5,0,5,5.0,5,234
461,By Month,2021,4,9,California,Total - All Places of Death,18-29 years,10,0,5,5.0,14,567
462,By Month,2021,4,9,California,Total - All Places of Death,30-39 years,27,0,36,16.0,47,778
463,By Month,2021,4,9,California,Total - All Places of Death,40-49 years,56,0,59,25.0,90,1015
464,By Month,2021,4,9,California,Total - All Places of Death,50-64 years,270,0,360,170.0,460,3916
465,By Month,2021,4,9,California,Total - All Places of Death,65-74 years,252,5,396,160.0,489,4477
466,By Month,2021,4,9,California,Total - All Places of Death,75-84 years,203,0,427,100.0,530,5208
467,By Month,2021,4,9,California,Total - All Places of Death,85 years and over,189,0,431,77.0,543,7081
468,By Month,2021,5,9,California,Total - All Places of Death,All Ages,695,5,1527,366.0,1858,23503
469,By Month,2021,5,9,California,Total - All Places of Death,0-17 years,5,0,5,5.0,5,295
470,By Month,2021,5,9,California,Total - All Places of Death,18-29 years,15,0,13,5.0,22,573
471,By Month,2021,5,9,California,Total - All Places of Death,30-39 years,15,0,33,10.0,38,748
472,By Month,2021,5,9,California,Total - All Places of Death,40-49 years,52,0,73,27.0,98,1076
473,By Month,2021,5,9,California,Total - All Places of Death,50-64 years,167,5,270,94.0,344,4045
474,By Month,2021,5,9,California,Total - All Places of Death,65-74 years,168,0,350,90.0,428,4567
475,By Month,2021,5,9,California,Total - All Places of Death,75-84 years,141,5,369,70.0,441,5178
476,By Month,2021,5,9,California,Total - All Places of Death,85 years and over,135,0,412,68.0,479,7021
477,By Month,2021,6,9,California,Total - All Places of Death,All Ages,450,0,1353,229.0,1574,22731
478,By Month,2021,6,9,California,Total - All Places of Death,0-17 years,0,0,5,0.0,5,289
479,By Month,2021,6,9,California,Total - All Places of Death,18-29 years,5,0,5,5.0,10,603
480,By Month,2021,6,9,California,Total - All Places of Death,30-39 years,21,0,37,12.0,46,846
481,By Month,2021,6,9,California,Total - All Places of Death,40-49 years,34,0,61,21.0,74,1040
482,By Month,2021,6,9,California,Total - All Places of Death,50-64 years,137,0,254,74.0,317,3938
483,By Month,2021,6,9,California,Total - All Places of Death,65-74 years,93,0,284,49.0,328,4209
484,By Month,2021,6,9,California,Total - All Places of Death,75-84 years,80,0,324,43.0,361,5065
485,By Month,2021,6,9,California,Total - All Places of Death,85 years and over,81,0,385,29.0,437,6741
486,By Month,2021,7,9,California,Total - All Places of Death,All Ages,822,5,1624,465.0,1981,23772
487,By Month,2021,7,9,California,Total - All Places of Death,0-17 years,5,0,5,0.0,5,267
488,By Month,2021,7,9,California,Total - All Places of Death,18-29 years,17,0,15,5.0,24,613
489,By Month,2021,7,9,California,Total - All Places of Death,30-39 years,39,0,46,21.0,64,860
490,By Month,2021,7,9,California,Total - All Places of Death,40-49 years,80,0,72,43.0,109,1128
491,By Month,2021,7,9,California,Total - All Places of Death,50-64 years,234,0,322,143.0,413,4030
492,By Month,2021,7,9,California,Total - All Places of Death,65-74 years,164,5,355,104.0,415,4488
493,By Month,2021,7,9,California,Total - All Places of Death,75-84 years,153,0,376,87.0,442,5248
