deaths_c19,deaths_flu,deaths_pna,deaths_c19_and_pna,deaths_c19_pna_or_flu,deaths_total
0,0,5,0,5,90
5,0,5,5,14,137
10,5,31,5,37,482
19,5,45,12,54,642
22,0,40,5,55,650
20,0,40,5,55,664
169,0,205,74,300,2906
0,0,5,0,5,48
5,0,5,5,5,67
5,0,5,5,5,97
13,0,5,5,18,138
34,0,49,20,63,554
23,0,45,16,52,613
37,0,53,14,76,726
52,0,41,15,78,663
274,5,286,129,432,3079
0,0,5,0,5,35
0,0,5,0,5,55
5,0,5,5,5,93
11,0,10,5,16,147
58,5,50,29,80,575
62,0,64,27,99,728
71,0,84,39,116,716
68,0,71,27,112,730
411,5,368,182,597,3297
0,0,0,0,0,36
0,0,0,0,0,54
5,0,5,5,5,76
15,0,11,5,21,161
68,0,71,35,104,617
93,0,81,35,139,742
115,0,112,57,170,806
113,5,90,49,154,805
422,5,356,199,579,3199
0,0,0,0,0,35
5,0,5,0,5,62
5,0,5,5,5,83
11,0,15,5,20,147
54,5,53,25,82,570
73,0,74,34,113,689
127,0,117,72,172,815
152,0,93,60,185,798
626,5,483,315,797,3462
0,0,5,0,5,41
5,0,5,5,5,59
5,0,5,5,5,84
13,0,10,5,19,132
80,0,61,39,102,593
131,0,112,75,168,716
185,5,147,92,242,899
213,5,146,103,257,938
845,5,513,340,1018,3715
0,0,0,0,0,27
0,0,0,0,0,50
5,0,5,0,5,89
17,0,5,5,21,139
83,5,64,43,104,613
172,5,129,84,217,805
274,0,157,102,329,977
294,0,152,107,339,1015
1131,5,707,522,1317,4127
5,0,5,5,5,37
5,0,0,0,5,50
10,0,5,5,11,89
30,0,25,16,39,158
146,0,106,70,182,738
249,5,180,131,299,896
339,0,219,169,389,1057
354,5,172,132,394,1102
1190,5,793,599,1384,4184
0,0,5,0,5,24
5,0,5,5,5,63
10,0,10,5,15,87
26,0,20,15,31,162
181,0,127,95,213,747
305,0,212,170,347,978
356,5,228,176,408,1097
308,0,188,134,362,1026
475,5,427,257,648,3222
0,0,5,0,5,34
5,0,5,0,5,50
5,5,5,5,5,87
20,0,21,15,26,144
72,0,71,44,99,617
127,5,104,62,170,684
150,5,125,76,200,846
101,0,101,59,143,760
205,5,240,107,339,3046
0,0,5,0,5,49
5,0,0,0,5,72
5,0,5,5,5,85
11,0,5,5,13,136
45,5,51,30,67,636
60,0,65,29,96,681
46,0,53,19,80,698
38,0,57,21,74,689
85,0,168,38,215,2775
0,0,0,0,0,34
5,0,5,5,5,71
5,0,5,5,5,82
5,0,5,5,13,130
19,0,32,5,42,502
23,0,43,12,54,669
22,0,44,5,57,681
14,0,38,5,47,606
94,0,199,43,250,2983
0,0,5,0,5,42
5,0,5,5,5,68
5,0,5,5,5,105
5,0,5,5,10,170
25,0,38,11,52,545
23,0,49,14,58,645
24,0,58,10,72,738
12,0,34,5,42,670
127,0,206,67,266,2875
0,0,0,0,0,49
5,0,5,5,5,50
5,0,5,5,10,105
12,0,13,5,18,149
34,0,45,20,59,558
36,0,39,17,58,642
20,0,62,11,71,680
15,0,41,5,49,642
417,5,370,218,569,3289
5,0,0,0,5,33
5,0,5,5,5,63
12,0,5,5,14,98
32,0,18,12,38,181
127,0,101,71,157,660
94,0,93,56,131,745
90,5,94,50,134,791
53,0,52,19,86,718
971,5,700,554,1118,3933
5,0,0,0,5,48
13,0,5,5,13,53
38,0,25,20,43,125
91,0,58,53,96,230
268,0,184,158,294,819
253,5,186,146,293,942
191,5,146,110,228,922
116,0,92,58,150,794
760,5,584,435,910,3588
5,0,5,5,5,54
17,0,10,5,18,70
32,0,20,15,37,118
56,0,39,37,58,197
233,0,165,143,255,793
191,0,142,108,225,808
149,5,134,90,194,812
80,0,73,32,121,736
416,5,406,243,581,3405
5,0,5,0,5,42
5,0,5,5,5,85
14,0,10,5,16,83
33,0,24,17,40,162
112,0,95,71,136,638
109,0,109,70,148,804
82,5,98,44,138,838
58,0,62,29,91,753
234,5,287,115,407,3193
0,0,0,0,0,41
5,0,0,0,5,60
12,0,5,5,13,100
18,0,18,10,26,158
56,5,56,29,83,593
53,0,69,29,93,638
59,5,73,28,105,850
35,0,68,17,86,753
362,5,408,194,577,3541
5,0,0,0,5,45
5,0,5,5,5,74
5,0,5,5,11,101
18,0,16,5,26,160
86,5,68,44,111,637
105,0,122,68,159,838
88,0,113,49,152,890
54,0,77,20,111,796
818,5,594,378,1038,3997
5,0,5,0,5,37
5,0,5,5,5,53
14,0,5,5,16,99
39,0,28,18,49,178
170,0,122,81,211,765
212,5,160,109,264,923
237,0,157,101,293,1028
139,5,114,61,195,914
785,5,559,396,951,3547
0,0,5,0,5,35
5,0,5,5,5,47
11,0,5,5,12,80
24,0,15,11,28,158
141,5,103,80,165,640
202,0,153,114,241,773
242,0,175,127,290,960
159,5,105,59,207,854
208,5,257,100,371,3177
5,0,5,0,5,48
5,0,5,0,5,41
5,5,5,5,5,93
5,0,5,5,11,137
30,0,52,17,65,583
60,5,71,33,99,726
64,5,66,28,103,826
43,5,53,18,81,723
60,5,176,20,221,2786
5,0,5,0,5,23
5,0,5,5,5,62
5,5,5,0,5,70
5,0,5,5,5,119
11,5,20,5,27,484
12,5,49,5,58,634
17,0,55,5,68,751
11,5,40,5,50,643
45,5,168,16,200,2920
0,0,5,0,5,43
0,0,0,0,0,71
0,0,5,0,5,95
5,5,5,5,10,133
5,0,21,5,22,519
11,5,56,5,62,652
11,0,44,5,53,753
13,5,37,5,48,654
66,5,160,17,210,2861
5,0,5,0,5,39
5,0,0,0,5,41
0,0,5,0,5,82
5,0,5,0,5,108
10,5,17,5,26,485
16,0,30,5,43,620
18,0,60,5,72,800
18,0,46,5,58,686
148,5,195,56,287,2929
5,0,5,5,5,43
5,0,0,0,5,54
5,0,5,5,5,69
5,0,5,0,10,162
18,0,29,5,41,513
27,0,43,5,62,665
42,0,57,21,78,757
52,5,53,18,87,666
179,5,196,61,315,2933
5,0,5,5,5,36
5,0,0,0,5,70
5,0,5,5,5,79
5,0,5,5,13,136
19,0,36,5,50,514
31,0,39,11,59,628
69,5,60,23,107,767
45,0,48,16,77,703
147,5,181,41,288,2914
0,0,5,0,5,45
5,0,5,5,5,53
5,0,5,0,5,72
5,0,11,5,12,117
5,5,27,5,35,494
29,0,33,5,53,627
46,0,55,13,88,787
53,0,49,13,89,719
102,5,192,31,270,3081
5,5,5,5,5,48
0,0,0,0,0,59
5,0,5,0,5,66
5,0,5,5,5,124
12,5,23,5,33,523
26,5,51,12,67,672
26,5,55,5,77,849
33,5,51,5,78,740
83,40,204,30,297,3051
0,0,5,0,5,36
0,0,0,0,0,53
5,5,5,5,5,78
0,5,5,0,11,143
5,5,23,0,36,499
21,5,58,5,78,680
26,10,63,5,90,846
29,5,49,11,74,716
131,64,279,48,423,3421
0,0,5,0,5,29
0,5,5,0,5,55
5,0,5,5,5,73
5,5,5,0,13,163
12,20,42,5,70,587
25,12,62,12,87,767
46,12,94,19,131,931
44,13,67,13,111,816
169,18,272,58,400,3317
5,0,0,0,5,37
0,0,0,0,0,50
5,0,5,5,5,70
5,0,5,0,5,130
21,5,47,5,66,577
37,5,66,12,97,732
54,5,79,15,121,916
53,5,71,21,104,805
88,5,188,30,249,2815
0,0,0,0,0,32
0,0,5,0,5,44
5,0,5,5,5,77
5,5,5,0,5,113
10,5,24,5,33,454
16,5,42,5,51,636
34,0,64,5,91,773
26,5,51,13,65,686
47,5,189,16,222,3007
0,0,5,0,5,41
0,0,5,0,5,38
0,0,5,0,5,64
5,0,5,5,5,128
10,0,27,5,34,508
5,0,45,5,48,643
12,5,52,5,62,831
19,0,52,5,65,754
30,5,132,5,156,2006
0,0,0,0,0,13
0,0,5,0,5,27
0,0,0,0,0,31
0,0,5,0,5,64
5,0,25,0,29,343
5,0,21,5,26,457
5,0,42,5,49,550
10,5,40,5,48,521
5,274,2028,5,2302,25756
0,5,11,0,18,262
0,10,13,0,23,474
0,21,31,0,52,642
0,27,62,0,89,919
0,57,288,0,345,4123
5,49,395,5,444,4794
0,45,517,0,562,5867
0,58,711,0,769,8675
5,296,1845,0,2143,23824
0,5,11,0,18,251
0,5,13,0,21,445
0,11,21,0,32,601
0,15,52,0,67,854
5,77,254,0,332,3810
5,55,346,0,402,4437
0,70,484,0,554,5556
0,53,664,0,717,7870
279,189,2241,149,2560,25119
0,5,11,0,16,274
5,5,22,0,25,465
14,5,28,5,37,600
13,10,59,5,77,899
44,49,311,21,383,4037
68,42,425,31,504,4707
74,34,581,46,643,5893
64,44,804,37,875,8244
2021,31,2907,1156,3803,25617
0,0,5,0,5,225
5,0,21,5,25,515
37,0,44,19,62,655
81,5,103,37,148,1006
314,12,422,167,581,4041
379,5,594,222,755,4765
533,10,791,327,1007,6025
671,5,928,382,1221,8385
2238,5,2578,1222,3599,24935
0,0,5,0,5,246
5,0,14,5,17,517
34,5,35,17,53,703
80,5,96,45,132,1047
379,0,393,214,558,3997
478,5,557,272,764,4719
519,5,656,289,887,5605
742,5,825,382,1186,8101
2065,5,2329,1096,3302,23984
0,0,5,0,5,250
15,5,21,5,29,561
48,0,35,21,62,743
93,0,93,50,136,990
416,0,436,234,618,4041
436,5,490,247,681,4431
488,0,596,281,803,5468
569,5,654,255,969,7500
3890,5,3459,2136,5213,27365
5,0,5,0,5,275
42,0,26,13,55,626
90,0,70,44,116,857
227,0,184,138,273,1285
815,0,682,462,1035,4690
914,5,809,534,1189,5234
868,0,821,477,1212,6135
932,0,865,468,1329,8263
3761,5,3399,2150,5011,27535
5,0,5,0,5,276
26,0,21,12,35,679
64,0,54,30,88,850
175,0,135,100,210,1207
790,0,703,476,1017,4772
834,0,788,532,1090,5211
892,5,845,519,1219,6190
977,0,848,481,1344,8350
2071,0,2355,1172,3254,24488
5,0,5,5,5,244
18,0,17,5,26,582
35,0,40,14,61,759
85,0,82,43,124,1083
453,0,474,291,636,4074
466,0,529,284,711,4667
457,0,561,250,768,5489
556,0,647,280,923,7590
1463,5,2058,817,2707,24533
5,0,5,0,5,226
11,0,10,5,20,623
24,5,26,5,44,774
83,0,91,45,129,1075
283,5,369,174,479,4080
311,0,450,177,584,4634
353,5,543,211,686,5504
397,0,565,202,760,7617
2580,5,2745,1393,3934,26526
5,0,5,0,5,258
15,0,16,5,23,603
44,0,41,20,65,730
107,0,98,51,154,1109
474,5,454,251,678,4310
560,5,627,318,870,5013
678,0,704,383,999,6155
701,0,799,362,1138,8348
13207,11,9090,7498,14802,41094
10,0,5,5,12,260
64,0,35,20,79,659
222,5,111,83,250,960
564,0,348,299,613,1656
2408,5,1638,1407,2639,6899
2839,5,2077,1740,3177,8046
3374,5,2426,2032,3768,9687
3726,5,2449,1913,4264,12927
20065,16,13802,12191,21687,48148
10,5,5,5,15,283
97,0,61,53,105,711
342,0,200,181,361,1173
851,5,549,495,906,1955
4030,5,2867,2597,4301,8576
4557,5,3320,2966,4914,9788
5094,5,3634,3216,5517,11420
5084,5,3164,2680,5568,14242
7715,11,6267,4961,9029,30047
5,0,5,5,5,218
38,0,35,23,50,541
112,0,94,67,139,823
324,5,255,220,360,1267
1796,5,1436,1214,2018,5344
2025,5,1594,1336,2287,6269
1788,5,1529,1182,2138,6863
1628,0,1318,918,2028,8722
2337,5,2776,1441,3675,26792
5,0,5,5,5,255
18,0,22,5,31,598
41,0,43,27,57,818
127,0,136,80,183,1192
602,5,575,381,798,4518
576,0,690,394,872,5195
542,0,673,335,880,6175
426,5,635,214,848,8041
1008,5,1719,552,2176,23276
5,0,5,5,5,234
10,0,5,5,14,567
27,0,36,16,47,778
56,0,59,25,90,1015
270,0,360,170,460,3916
252,5,396,160,489,4477
203,0,427,100,530,5208
189,0,431,77,543,7081
695,5,1527,366,1858,23503
5,0,5,5,5,295
15,0,13,5,22,573
15,0,33,10,38,748
52,0,73,27,98,1076
167,5,270,94,344,4045
168,0,350,90,428,4567
141,5,369,70,441,5178
135,0,412,68,479,7021
450,0,1353,229,1574,22731
0,0,5,0,5,289
5,0,5,5,10,603
21,0,37,12,46,846
34,0,61,21,74,1040
137,0,254,74,317,3938
93,0,284,49,328,4209
80,0,324,43,361,5065
81,0,385,29,437,6741
822,5,1624,465,1981,23772
5,0,5,0,5,267
17,0,15,5,24,613
39,0,46,21,64,860
80,0,72,43,109,1128
234,0,322,143,413,4030
164,5,355,104,415,4488
153,0,376,87,442,5248
132,0,434,59,507,7138
3413,5,3425,2128,4710,27128
5,0,10,5,15,281
51,0,39,28,62,611
193,0,136,112,217,974
349,0,255,215,389,1465
982,0,812,623,1171,4932
717,0,744,456,1005,5222
595,5,747,393,949,5943
519,0,682,299,902,7700
4264,5,4135,2890,5511,27310
5,0,5,0,5,246
63,0,49,39,73,603
205,0,152,130,227,1040
436,0,352,297,491,1505
1233,0,1036,832,1437,4990
937,0,950,677,1210,5323
771,5,859,529,1102,6054
616,5,735,386,966,7549
2780,5,3150,1851,4081,27229
5,0,5,0,5,260
44,0,42,35,51,643
123,0,110,79,154,939
256,0,204,162,298,1275
791,5,771,558,1005,4722
641,0,691,446,886,5165
497,0,677,322,852,6095
427,5,647,249,826,8130
2428,5,2955,1578,3808,25838
5,0,10,5,12,245
38,0,35,26,47,584
97,5,81,50,129,838
200,0,184,135,249,1242
644,0,640,437,847,4399
539,0,664,368,835,4876
506,5,716,322,901,5946
399,5,625,237,788,7708
2352,5,3155,1495,4019,28830
5,0,5,0,10,268
28,0,24,11,41,545
103,0,87,65,125,884
168,5,138,98,209,1319
591,0,597,366,822,4878
566,5,732,371,928,5492
486,5,748,331,905,6585
406,5,823,253,979,8859
6851,21,5586,3918,8536,34938
21,5,5,5,24,246
75,5,39,34,82,564
146,5,85,59,172,945
372,5,224,176,421,1484
1346,5,1016,769,1595,5517
1439,5,1166,848,1760,6650
1627,5,1513,1020,2126,8219
1825,5,1534,1006,2356,11313
4970,12,4341,2946,6371,28610
13,0,5,5,14,262
19,0,19,5,30,510
86,0,71,43,114,812
192,5,149,109,232,1111
941,5,777,584,1138,4524
1163,5,1042,725,1481,5528
1255,5,1142,760,1637,6805
1301,5,1138,715,1725,9058
1487,5,2134,791,2835,25533
5,0,5,0,5,266
20,5,18,5,35,507
29,0,26,11,44,786
47,5,58,22,84,1024
288,0,355,164,479,4051
355,5,511,222,645,4926
359,5,582,200,742,6043
385,5,581,168,799,7930
520,5,1450,209,1768,23315
5,0,5,0,11,249
5,5,10,5,16,536
12,0,15,5,22,701
24,5,47,5,67,1029
95,5,218,50,265,3633
94,5,306,40,362,4512
120,5,386,44,463,5510
164,0,460,62,562,7145
613,23,1498,226,1907,24192
5,0,5,5,5,275
5,0,14,5,18,520
19,5,27,5,43,787
27,5,49,5,73,1062
91,5,207,29,271,3776
105,5,319,43,384,4485
142,5,416,53,509,5704
218,5,460,87,600,7583
947,51,1528,372,2151,23913
5,5,5,0,5,261
5,5,15,5,21,551
12,5,21,5,33,815
25,5,40,5,60,1002
107,5,230,33,311,3729
150,5,319,57,416,4388
238,11,399,112,535,5671
404,19,501,156,768,7496
1571,13,1796,592,2787,25312
5,5,5,5,5,260
5,0,5,5,15,567
28,0,34,5,54,848
47,5,47,16,80,1142
183,5,257,60,382,3973
251,5,390,108,535,4692
423,5,486,167,745,5989
627,5,572,231,970,7841
1384,5,1734,498,2624,25152
5,0,5,5,16,294
5,0,5,5,13,535
16,5,33,5,45,869
42,0,64,16,90,1179
155,0,250,55,350,3871
270,0,382,112,540,4690
349,5,466,117,699,5962
538,5,522,191,871,7752
910,5,1605,360,2161,24380
5,5,5,5,5,249
5,0,5,0,14,544
10,0,27,5,35,853
26,0,67,5,87,1148
91,0,230,33,288,3816
194,5,360,87,468,4631
230,5,408,88,552,5704
351,5,498,142,709,7435
591,21,1479,219,1870,24031
5,0,5,5,10,239
5,0,10,5,12,557
5,5,29,0,36,735
18,5,45,5,58,1011
78,5,212,31,266,3781
101,5,312,30,385,4457
163,5,395,59,503,5721
217,5,471,91,600,7530
834,123,1854,320,2488,25929
5,5,5,5,19,245
5,5,15,5,21,496
5,5,24,5,38,766
23,5,42,5,66,1075
91,21,257,32,337,3894
147,23,398,53,514,4878
216,24,495,92,643,6299
341,28,614,132,850,8276
1674,379,2694,704,4024,30004
5,5,14,5,22,288
5,5,13,5,21,520
13,5,36,5,53,845
33,5,58,5,90,1123
147,60,312,60,458,4258
317,69,563,133,813,5619
451,101,752,198,1097,7425
699,125,946,295,1470,9926
1302,130,2377,542,3251,28074
5,5,5,5,11,277
5,5,5,5,15,549
15,5,37,5,50,792
23,5,61,5,82,1154
118,24,301,43,399,4127
250,23,484,110,642,5218
347,26,641,154,858,6765
540,47,836,223,1194,9192
727,15,1900,313,2329,24510
5,0,5,5,5,227
5,0,13,5,15,449
5,5,17,5,22,652
15,0,36,5,47,1021
80,5,235,33,284,3579
130,5,393,58,468,4512
198,5,535,96,642,6059
295,5,668,119,847,8011
678,15,1851,290,2252,25911
5,0,5,5,5,258
5,0,11,0,12,455
5,0,25,5,27,766
10,0,47,5,52,1016
63,5,184,22,226,3656
118,5,357,45,432,4853
195,5,525,90,636,6264
283,5,695,123,859,8643
305,5,993,123,1181,13925
0,0,5,0,5,76
0,0,5,0,5,186
5,0,12,5,12,329
5,0,21,5,26,447
19,5,115,5,127,1812
47,5,209,18,239,2536
92,5,283,34,342,3621
138,5,344,59,426,4918
0,47,225,0,272,3721
0,0,0,0,0,53
0,5,5,0,5,84
0,5,5,0,13,110
0,5,5,0,5,156
0,17,38,0,55,566
0,5,43,0,50,731
0,5,62,0,64,860
0,14,66,0,80,1161
0,39,213,0,252,3506
0,5,5,0,5,52
0,5,0,0,5,86
0,5,5,0,5,106
0,5,5,0,10,169
0,15,37,0,52,568
0,5,54,0,63,661
0,5,54,0,55,787
0,5,54,0,60,1077
107,42,305,62,392,3793
0,0,5,0,5,47
0,5,5,0,5,98
0,5,5,0,11,112
5,5,5,5,13,155
15,10,47,5,63,623
20,5,68,12,83,759
39,5,89,23,111,895
29,12,81,15,107,1104
880,5,713,474,1123,4557
5,0,5,0,5,56
5,0,5,5,5,102
5,0,5,5,10,133
21,0,13,5,27,189
89,5,92,46,136,725
182,5,145,101,226,851
234,5,193,129,300,1043
343,5,256,185,415,1458
465,0,375,212,628,3861
5,0,5,5,5,65
5,0,0,0,5,102
5,0,5,5,5,150
14,0,12,5,20,173
65,0,56,33,88,614
86,0,77,41,122,739
126,0,112,64,174,900
167,0,111,65,213,1118
184,0,235,93,326,3593
0,0,5,0,5,55
0,0,5,0,5,105
5,0,5,5,5,148
5,0,5,0,5,177
39,0,44,22,61,599
28,0,41,16,53,677
54,0,66,25,95,808
57,0,70,28,99,1024
152,0,228,85,295,3627
5,0,0,0,5,58
0,0,5,0,5,127
5,0,5,5,10,141
5,0,14,5,19,184
14,0,41,10,45,605
35,0,49,23,61,697
36,0,50,21,65,806
54,0,65,26,93,1009
121,0,184,59,246,3673
0,0,5,0,5,48
5,0,5,0,5,133
5,0,5,5,5,156
5,0,5,5,5,186
18,0,29,12,35,604
19,0,36,5,47,724
40,0,57,22,75,819
40,0,49,15,74,1003
116,5,179,46,250,3448
0,0,0,0,0,29
0,0,5,0,5,96
5,0,5,5,5,145
5,0,5,5,5,197
15,5,18,5,31,595
18,0,37,5,49,632
34,0,63,16,81,772
44,0,50,19,75,982
251,0,282,116,417,3802
5,0,0,0,5,48
0,0,5,0,5,78
5,0,5,0,5,128
5,0,5,5,13,155
42,0,49,22,69,625
46,0,57,19,84,749
61,0,82,35,108,900
93,0,77,37,133,1119
1119,0,660,516,1263,4740
5,0,5,0,5,41
5,0,5,5,5,95
5,0,5,5,12,147
39,0,32,22,49,193
120,0,77,52,145,703
197,0,150,116,231,877
346,0,199,168,377,1166
402,0,191,152,441,1518
1678,5,994,840,1833,5271
5,0,5,5,5,51
10,0,5,5,12,110
10,0,5,5,14,143
28,0,23,16,35,192
180,0,149,119,210,776
366,5,259,220,406,1074
479,0,280,250,509,1291
604,0,268,227,645,1634
754,5,518,371,903,4431
5,0,0,0,5,43
5,0,5,5,5,113
5,0,5,5,5,158
16,0,13,5,22,199
104,0,86,60,130,678
148,5,127,91,185,850
220,5,151,114,258,1053
258,0,137,95,300,1337
333,0,318,175,476,3504
0,0,5,0,5,47
5,0,5,5,5,102
5,0,5,0,5,121
5,0,5,5,12,167
49,0,53,27,75,526
74,0,88,47,115,719
86,0,69,43,112,784
110,0,91,52,149,1038
214,0,255,103,366,3873
5,0,5,0,5,59
5,0,5,0,5,91
5,0,5,0,10,173
10,0,5,5,17,205
42,0,49,27,64,649
60,0,70,36,94,736
41,0,60,18,83,885
53,0,61,20,94,1075
206,0,253,109,350,3563
0,0,5,0,5,40
5,0,0,0,5,113
5,0,5,5,10,140
13,0,23,5,27,185
46,0,49,25,70,576
47,0,56,28,75,679
55,0,68,28,95,861
34,0,51,15,70,969
319,5,305,187,438,3734
5,5,5,5,5,54
0,0,5,0,5,117
5,0,5,5,5,170
20,0,17,10,27,175
92,0,74,58,108,600
77,0,80,49,108,809
67,0,74,42,99,822
54,0,50,23,81,987
212,5,241,127,327,3617
0,0,5,0,5,53
5,0,5,5,5,113
0,0,5,0,5,171
10,5,10,5,14,182
36,0,39,18,57,624
61,0,70,41,90,714
53,5,68,33,88,815
48,0,48,26,70,945
201,0,282,130,353,3738
0,0,5,0,5,53
5,0,0,0,5,102
5,0,5,5,5,141
5,0,14,5,16,184
57,0,69,38,88,645
43,0,59,27,75,755
47,0,69,35,81,908
41,0,63,21,83,950
331,0,356,206,481,3962
5,0,5,5,5,63
5,0,5,0,5,112
14,0,10,5,17,193
27,0,25,17,35,228
65,0,64,43,86,668
65,0,86,46,105,752
91,0,98,57,132,932
66,0,70,35,101,1014
530,0,480,333,677,4152
0,0,0,0,0,58
5,0,5,0,5,110
19,0,13,5,23,166
38,0,23,20,41,242
139,0,106,85,160,772
126,0,120,77,169,834
112,0,120,81,151,916
93,0,97,61,129,1054
826,5,642,497,971,4589
0,0,0,0,0,46
10,0,5,5,12,130
23,0,15,14,24,180
64,0,42,35,71,227
185,5,141,114,212,821
197,0,153,125,225,955
179,0,147,110,216,1038
168,0,136,93,211,1192
1193,5,905,714,1385,4973
0,0,5,0,5,54
14,0,12,5,17,118
33,0,15,14,34,186
72,0,42,37,77,278
285,0,180,156,309,852
315,0,256,206,365,1075
264,5,225,168,322,1156
210,0,174,124,260,1254
1088,5,845,682,1256,4999
5,0,0,0,5,54
10,5,5,5,10,112
34,0,28,23,39,190
62,5,50,39,74,249
308,0,210,182,336,921
284,5,229,188,326,1076
237,5,196,159,275,1174
151,5,126,85,194,1223
1083,18,761,546,1316,5201
5,0,5,0,5,52
5,0,5,5,12,107
32,5,22,14,41,183
67,0,44,35,76,264
210,5,135,103,243,842
246,5,177,130,299,1038
278,5,213,149,347,1265
242,5,161,114,294,1450
634,5,494,339,793,3953
5,0,0,0,5,56
5,0,5,5,5,82
5,0,5,5,12,146
22,0,18,13,27,164
105,0,92,61,136,623
162,0,132,96,198,830
177,5,141,98,222,968
154,5,103,66,193,1084
238,5,264,100,407,3923
5,0,5,5,5,52
5,0,5,0,5,106
5,0,5,0,5,139
5,5,5,5,11,163
46,0,41,17,70,619
59,5,58,27,92,788
60,5,64,25,100,906
61,5,85,27,120,1150
88,12,194,27,266,3638
5,5,5,5,5,53
0,0,5,0,5,94
0,0,5,0,5,130
5,0,5,5,5,175
15,5,33,5,44,602
21,5,39,5,56,664
13,5,56,5,68,864
35,5,53,5,83,1056
113,28,222,28,334,3826
5,0,5,0,5,40
0,0,5,0,5,115
5,0,5,0,13,165
5,5,5,0,12,180
15,5,32,5,48,581
16,5,46,5,63,735
29,5,62,10,87,916
44,11,60,11,104,1094
178,11,226,55,360,3731
5,0,0,0,5,51
5,0,5,5,5,115
5,0,5,5,5,156
5,5,5,5,10,199
25,5,34,5,52,598
30,5,56,10,78,706
41,5,68,15,98,848
72,5,54,19,110,1058
194,5,209,65,339,3772
5,0,0,0,5,42
5,0,5,5,5,126
5,0,5,5,5,156
5,0,5,5,10,202
20,0,32,5,44,573
40,0,37,14,63,726
45,5,61,16,91,894
80,0,64,23,121,1053
135,0,208,45,298,3610
0,0,0,0,0,54
5,0,5,0,5,99
5,0,5,0,5,152
5,0,5,5,11,173
15,0,31,5,42,572
33,0,57,11,79,733
30,0,52,15,67,873
50,0,58,14,94,954
143,5,207,43,309,3682
5,5,0,0,5,40
5,0,5,0,5,111
5,0,5,0,5,150
5,0,5,5,11,156
18,0,32,5,47,576
25,0,53,5,72,742
43,5,61,20,85,907
47,0,50,13,84,1000
131,5,215,44,303,3809
0,0,5,0,5,59
5,0,5,5,5,110
0,0,5,0,5,141
5,0,5,5,11,196
12,0,25,5,35,543
26,0,44,11,59,780
32,0,61,11,82,875
56,5,65,18,104,1105
240,30,276,85,460,4040
5,5,5,0,5,63
5,0,5,0,5,96
5,0,5,5,11,181
5,5,5,5,15,160
26,5,37,10,62,607
43,5,57,19,86,815
65,5,65,26,107,973
92,10,97,28,170,1145
235,67,308,81,524,4453
5,5,5,0,5,62
5,5,5,5,5,126
5,5,5,5,5,162
5,5,5,5,14,205
17,13,47,5,69,658
49,14,72,16,118,900
70,13,90,26,147,1123
85,19,82,28,155,1217
179,44,292,65,450,4098
0,0,5,0,5,34
5,5,5,5,5,99
5,5,5,5,5,129
5,5,5,0,12,159
5,5,31,5,46,579
38,12,65,18,97,804
57,10,86,18,135,1042
70,5,92,24,147,1252
91,5,203,40,258,3578
0,0,5,0,5,35
0,0,5,0,5,72
5,0,5,0,5,116
5,0,5,5,10,160
10,0,32,5,38,510
13,5,48,5,57,724
37,5,60,17,81,887
27,5,47,12,63,1074
105,5,196,48,257,3836
0,0,5,0,5,57
0,0,0,0,0,85
5,5,5,0,5,114
5,0,5,0,5,158
10,5,27,5,34,587
17,0,37,5,48,756
30,5,63,13,81,952
45,5,66,25,87,1127
68,5,134,21,183,2665
0,0,5,0,5,23
0,0,0,0,0,58
0,0,5,0,5,95
0,0,5,0,5,99
5,0,14,0,17,380
13,5,34,5,42,520
25,5,43,11,58,669
27,0,38,5,61,821
0,30,173,0,203,2862
0,0,5,0,5,24
0,5,0,0,5,39
0,0,5,0,5,86
0,5,5,0,5,83
0,5,26,0,34,395
0,5,30,0,36,467
0,5,34,0,43,675
0,5,73,0,78,1093
0,39,174,0,213,2677
0,5,0,0,5,19
0,5,0,0,5,32
0,0,5,0,5,66
0,5,5,0,5,92
0,5,15,0,23,348
0,5,36,0,41,454
0,11,41,0,52,616
0,11,77,0,88,1050
126,15,205,30,316,3001
5,0,0,0,5,27
0,0,0,0,0,42
5,0,0,0,5,67
5,0,5,0,5,89
10,5,23,5,33,413
19,5,29,5,47,480
34,5,65,11,92,725
55,5,86,12,134,1158
2457,5,683,505,2640,5370
0,0,0,0,0,13
5,0,5,5,5,51
16,0,5,5,17,80
29,0,5,5,34,111
236,5,69,48,258,683
421,5,132,92,461,890
645,5,180,139,688,1290
1105,5,292,223,1176,2252
1535,5,476,350,1661,4026
0,0,0,0,0,12
5,0,5,0,5,40
5,0,5,0,5,68
21,0,5,5,23,104
141,0,54,35,160,530
274,5,101,80,295,661
390,0,123,94,419,977
706,0,187,134,759,1634
285,0,157,57,385,2620
0,0,0,0,0,18
0,0,5,0,5,48
5,0,5,0,5,74
5,0,5,0,5,96
25,0,17,5,33,394
44,0,26,5,62,453
89,0,51,20,120,634
122,0,58,20,160,903
77,0,98,12,163,2554
0,0,0,0,0,21
0,0,0,0,0,62
0,0,5,0,5,77
5,0,5,0,5,110
14,0,16,5,27,443
5,0,19,5,27,425
17,0,24,5,37,508
36,0,36,5,68,908
30,0,102,5,125,2513
0,0,0,0,0,20
0,0,0,0,0,48
0,0,0,0,0,69
5,0,5,0,5,94
5,0,11,5,14,408
